Time Stamp,sensorPin2,sensorPin3,sensorPin4,sensorPin6,sensorPin7,sensorPin9,sensorPin10,sensorPin11,sensorPin12,sensorPin13,sensorPin19,sensorPin20,sensorPin21,sensorPin22,sensorPin23,sensorPin24,sensorPin26,sensorPin27,sensorPin28,sensorPin29,sensorPin30,sensorPin31
11-05-2018 22:04:51,76.5,185.9,498.9,538.0,542.3,229.8,100.2,245.4,421.8,527.3,126.8,149.0,168.6,76.2,459.3,99.6,120.4,105.0,444.3,138.6,451.9,107.0,189.8
11-05-2018 22:04:51,76.2,185.8,499.6,538.9,542.2,231.4,100.6,245.7,421.9,533.5,127.1,148.8,168.6,76.1,458.6,98.9,120.2,104.7,444.9,138.9,451.4,106.5,190.4
11-05-2018 22:04:51,76.2,186.1,499.2,539.0,542.4,232.7,101.0,245.9,421.7,532.0,127.1,149.4,168.4,76.5,456.2,98.9,120.0,105.1,444.0,138.6,452.0,107.2,189.4
11-05-2018 22:04:51,76.3,185.4,499.4,538.2,542.6,231.5,100.7,246.3,420.4,532.3,127.4,148.6,167.9,76.2,456.3,99.2,119.1,105.7,445.4,138.9,453.3,106.6,192.6
11-05-2018 22:04:52,76.7,184.2,500.6,540.1,542.5,230.8,101.2,246.8,421.3,531.6,128.5,148.8,168.5,76.2,453.5,99.4,118.8,105.8,448.9,138.7,458.9,107.0,195.7
11-05-2018 22:04:52,76.3,184.5,502.1,538.7,542.3,231.7,101.4,246.9,423.7,533.2,128.6,149.4,168.2,76.4,447.1,99.7,118.4,106.4,449.1,139.3,457.1,107.2,204.0
11-05-2018 22:04:52,76.3,184.4,506.3,540.2,542.9,232.1,101.5,248.9,424.2,536.6,128.7,149.2,168.1,76.2,445.9,99.1,118.6,106.0,451.2,138.8,460.7,107.8,207.9
11-05-2018 22:04:52,76.8,184.1,502.1,538.2,541.7,231.5,102.4,249.0,425.6,532.1,128.7,149.3,168.1,76.3,455.3,99.1,117.5,105.7,447.9,138.8,463.0,107.7,210.1
11-05-2018 22:04:52,76.7,184.2,496.8,537.0,541.5,231.4,102.8,249.8,427.8,526.8,129.1,150.6,168.2,76.4,458.4,99.9,117.8,106.8,455.7,139.0,465.3,107.4,210.8
11-05-2018 22:04:52,76.7,184.3,498.0,537.2,542.5,233.1,102.9,249.3,429.6,527.2,129.3,151.0,168.1,77.0,448.6,99.8,117.6,105.9,455.8,139.6,468.8,107.6,211.0
11-05-2018 22:04:52,77.1,183.8,497.1,538.4,542.2,233.2,103.0,249.2,428.5,533.2,129.3,150.0,168.3,76.8,448.0,100.1,117.7,106.1,455.0,139.6,469.1,107.3,210.7
11-05-2018 22:04:52,76.5,184.5,497.1,539.6,542.6,233.3,102.9,249.9,427.2,532.4,128.8,150.0,167.8,76.6,448.9,99.7,117.9,106.3,455.8,139.4,467.5,107.3,210.5
11-05-2018 22:04:52,76.8,184.6,498.3,537.6,542.9,233.5,103.0,249.3,428.6,527.3,129.0,149.9,168.3,76.6,448.1,100.0,117.9,106.0,455.5,139.3,466.7,107.6,210.5
11-05-2018 22:04:52,76.7,183.9,497.7,539.0,542.5,233.4,102.8,249.4,428.7,533.2,129.3,150.1,168.2,76.6,448.4,100.1,118.0,106.0,455.9,139.9,465.9,107.5,210.1
11-05-2018 22:04:52,77.0,184.2,498.0,539.1,542.7,232.9,102.8,249.4,427.8,532.4,128.9,150.2,167.9,76.3,448.7,99.7,118.2,106.2,455.3,139.0,466.9,107.5,210.2
11-05-2018 22:04:52,76.6,184.6,498.1,538.8,542.3,233.2,103.0,249.4,428.4,532.9,129.1,149.8,167.7,76.2,448.7,99.6,118.1,105.9,455.4,139.6,465.8,107.7,210.2
11-05-2018 22:04:53,76.5,184.0,498.0,538.0,542.2,233.9,102.9,249.5,428.2,527.1,129.0,150.7,167.9,76.2,448.5,99.9,117.7,105.8,456.1,139.6,466.4,107.3,210.3
11-05-2018 22:04:53,76.8,184.4,497.7,539.4,542.5,233.6,102.5,248.9,428.5,532.7,129.6,150.2,167.7,76.9,449.0,99.8,117.7,105.9,456.9,139.5,466.9,107.6,210.5
11-05-2018 22:04:53,76.7,184.1,497.9,538.7,542.0,233.7,102.5,249.8,427.8,533.8,128.8,150.3,168.1,76.7,448.2,100.2,117.6,106.1,456.5,138.9,466.6,107.5,210.5
11-05-2018 22:04:53,76.6,184.2,497.2,538.8,542.3,233.7,102.7,248.8,427.6,533.5,129.1,150.2,168.2,77.1,448.5,99.7,118.0,106.6,455.7,139.4,466.0,107.8,210.7
11-05-2018 22:04:53,76.3,184.4,498.5,538.2,542.1,233.5,103.0,249.0,428.5,527.9,128.9,150.3,168.2,76.8,448.9,99.6,118.0,106.6,455.8,139.3,466.6,107.6,210.7
11-05-2018 22:04:53,76.6,184.6,497.5,538.5,541.8,233.6,102.8,248.9,428.8,527.1,128.9,149.8,168.1,76.9,448.7,100.0,118.1,105.7,455.5,139.1,466.3,107.3,210.7
11-05-2018 22:04:53,76.2,184.5,497.8,540.1,542.5,234.4,102.3,249.3,428.5,532.3,128.9,150.9,168.2,76.6,450.1,99.5,118.0,105.9,455.1,139.3,466.1,107.4,210.4
11-05-2018 22:04:53,76.9,184.5,497.8,539.1,542.3,233.3,102.7,249.4,428.0,533.8,129.1,150.6,167.9,76.4,449.8,99.5,118.0,105.7,455.4,139.2,466.6,107.2,210.8
11-05-2018 22:04:53,76.7,184.5,498.0,537.6,541.7,233.1,102.3,249.4,428.8,527.3,128.7,150.1,167.9,76.3,450.3,100.1,118.0,106.2,455.0,139.2,466.4,107.5,210.5
11-05-2018 22:04:53,77.0,184.6,498.1,539.6,542.2,233.7,102.7,250.0,428.6,533.3,128.8,150.5,168.1,76.7,448.8,99.7,118.0,106.2,454.8,139.5,466.2,107.0,210.6
11-05-2018 22:04:53,76.9,183.7,497.7,538.7,541.5,234.0,102.2,249.1,427.4,532.3,128.6,150.5,167.9,76.5,449.2,99.5,117.9,106.1,454.8,138.8,466.0,107.0,210.3
11-05-2018 22:04:53,76.8,184.4,496.7,538.3,541.5,233.4,103.0,249.1,428.9,532.7,128.7,150.0,167.9,76.6,449.5,99.3,117.7,106.3,454.4,139.4,466.6,107.6,210.6
11-05-2018 22:04:54,76.2,184.1,497.6,536.5,540.9,233.6,103.0,248.3,427.9,527.0,128.9,150.5,167.9,76.4,449.3,99.9,117.4,106.4,454.6,138.7,466.0,107.6,209.7
11-05-2018 22:04:54,76.7,184.4,497.6,538.7,542.1,233.2,102.4,249.2,427.9,532.9,128.5,150.1,167.7,76.2,449.6,99.9,117.6,106.6,454.1,139.3,466.2,107.2,210.2
11-05-2018 22:04:54,76.9,184.6,498.0,539.0,542.2,233.6,103.0,249.0,428.3,532.7,129.0,150.1,168.1,76.6,449.3,100.0,117.9,106.6,455.3,139.1,467.3,107.7,209.6
11-05-2018 22:04:54,76.5,184.3,498.1,538.5,542.5,233.6,102.6,249.3,428.0,532.3,129.2,150.4,167.8,76.8,449.1,99.7,117.7,106.4,454.3,139.1,466.3,107.7,210.1
11-05-2018 22:04:54,76.3,184.5,498.3,539.4,542.4,234.0,102.5,249.6,428.1,527.2,129.0,150.0,167.7,76.8,449.8,99.8,117.8,106.6,455.0,139.2,466.7,107.5,210.1
11-05-2018 22:04:54,76.9,184.4,497.3,539.1,542.1,233.2,103.2,249.0,428.5,533.0,128.9,150.1,168.0,76.8,449.5,99.8,117.7,106.4,455.0,138.9,466.1,107.6,210.1
11-05-2018 22:04:54,76.6,183.8,497.1,537.8,541.9,233.0,102.4,249.2,429.2,533.3,128.6,150.4,168.4,76.7,449.4,100.0,117.6,106.2,455.4,139.4,465.6,107.8,210.2
11-05-2018 22:04:54,76.2,183.9,497.2,539.0,541.5,233.5,102.7,249.4,428.3,532.2,129.0,150.1,167.6,76.6,449.7,100.1,118.3,106.0,454.9,138.9,466.1,107.4,209.8
11-05-2018 22:04:54,76.6,183.9,497.6,537.8,543.0,233.4,102.3,249.1,428.2,527.3,129.3,150.2,167.5,77.2,449.3,99.7,117.8,106.2,455.0,139.3,466.4,108.0,210.3
11-05-2018 22:04:54,76.8,183.8,497.5,539.0,541.5,233.8,102.6,248.7,428.8,532.4,129.3,150.2,168.5,76.9,449.6,99.7,117.5,106.3,454.5,139.1,466.1,107.3,210.1
11-05-2018 22:04:54,77.1,184.2,498.1,539.3,542.5,233.1,103.3,249.4,428.8,532.6,128.9,150.0,168.2,76.5,449.5,100.1,117.9,106.2,454.9,139.8,465.6,107.7,210.0
11-05-2018 22:04:54,76.6,184.1,497.4,538.8,542.3,233.4,102.0,249.1,428.5,533.0,129.0,150.7,168.2,76.3,449.6,99.7,117.7,106.0,454.3,139.8,466.6,107.9,210.5
11-05-2018 22:04:54,76.3,184.5,496.8,537.5,541.8,233.2,103.1,249.1,428.0,527.2,128.9,150.4,167.9,76.8,449.6,99.5,118.2,106.1,455.5,139.6,465.9,107.7,209.9
11-05-2018 22:04:55,76.6,184.2,497.6,538.5,542.8,232.7,102.9,249.1,427.8,533.5,128.9,150.2,167.2,76.7,449.6,99.9,117.7,106.3,454.4,139.2,466.6,107.4,209.5
11-05-2018 22:04:55,76.6,183.9,499.5,538.8,541.5,233.2,102.1,249.4,427.6,526.5,128.7,150.5,168.1,76.5,448.5,99.8,117.7,106.3,454.8,139.4,466.4,107.6,209.8
11-05-2018 22:04:55,76.7,184.9,502.4,539.0,542.4,233.0,102.8,249.3,427.4,532.5,129.7,150.5,167.7,76.7,449.5,99.8,117.7,105.3,455.4,139.5,466.5,107.2,207.2
11-05-2018 22:04:55,76.7,185.0,503.6,538.0,541.8,232.5,101.9,249.2,425.3,528.1,128.6,150.3,168.3,77.1,449.7,100.0,118.0,106.0,457.8,138.5,467.2,107.9,203.7
11-05-2018 22:04:55,77.1,185.2,502.9,538.5,541.8,231.0,101.9,247.7,424.0,534.1,128.6,150.2,167.9,76.5,458.3,99.6,118.2,106.3,458.3,138.7,466.8,107.5,200.4
11-05-2018 22:04:55,76.8,184.6,503.1,538.7,542.4,230.7,101.8,247.3,425.1,532.6,128.2,150.2,167.7,76.4,457.9,99.8,117.8,106.2,454.5,138.1,464.8,106.5,198.3
11-05-2018 22:04:55,77.1,185.2,507.8,538.4,542.1,231.2,101.8,246.6,424.1,533.0,127.3,149.7,168.4,76.2,462.3,99.0,118.0,105.8,452.5,139.2,461.7,106.9,192.5
11-05-2018 22:04:55,76.7,185.4,503.3,536.8,542.9,231.2,101.2,246.0,423.1,527.2,126.9,149.4,167.8,76.1,459.6,99.7,118.7,105.2,450.5,138.8,457.4,107.0,186.7
11-05-2018 22:04:55,76.1,185.5,502.0,539.0,542.1,230.1,101.3,246.1,422.1,533.4,127.4,148.9,168.6,76.2,457.6,99.4,119.6,105.1,448.9,138.0,453.8,107.2,185.5
11-05-2018 22:04:55,76.3,185.5,500.3,538.7,542.3,230.5,100.7,246.4,422.7,533.6,127.1,149.1,168.5,76.4,456.9,99.2,119.8,104.9,448.3,138.4,452.0,106.8,185.4
11-05-2018 22:04:55,77.0,186.0,497.4,539.0,542.9,231.2,101.3,246.4,422.6,532.4,128.1,148.7,168.6,76.2,456.5,99.3,119.8,104.9,446.8,139.0,452.2,107.2,186.1
11-05-2018 22:04:55,76.2,185.8,497.7,537.3,542.5,230.6,100.8,246.1,422.4,526.6,127.5,148.7,168.3,76.2,454.6,99.1,119.7,104.8,444.9,139.3,451.9,106.9,185.5
11-05-2018 22:04:56,76.7,185.5,497.2,538.6,542.7,230.7,101.3,246.5,423.1,532.3,127.6,148.7,168.5,76.0,454.0,99.0,120.0,104.9,445.4,138.3,451.0,107.0,184.8
11-05-2018 22:04:56,76.3,186.0,496.6,538.0,541.8,230.7,101.0,246.6,421.6,533.6,127.8,148.9,168.2,76.2,453.8,98.9,119.7,105.3,445.1,138.5,452.0,106.6,184.5
11-05-2018 22:04:56,76.0,185.6,496.2,537.9,542.2,230.2,100.6,247.0,421.5,533.3,127.5,148.6,168.7,75.9,453.6,98.9,119.8,105.3,444.8,138.1,450.1,106.8,184.5
11-05-2018 22:04:56,76.1,185.5,495.9,536.7,542.1,230.8,101.2,246.2,421.9,527.2,127.5,148.7,168.1,76.1,452.9,98.5,119.6,105.5,444.6,138.6,450.1,107.4,185.0
11-05-2018 22:04:56,76.6,185.1,495.9,539.2,542.8,230.4,100.8,245.8,421.2,533.0,127.5,148.8,168.7,76.6,453.5,98.8,119.6,104.6,444.9,138.7,450.6,106.4,185.3
11-05-2018 22:04:56,76.0,185.6,495.9,538.6,542.4,230.9,100.6,245.8,420.9,532.2,127.6,148.6,168.1,76.3,452.7,98.9,119.9,104.9,444.4,138.3,450.3,106.8,183.9
11-05-2018 22:04:56,76.0,185.4,496.1,539.4,541.4,230.4,100.9,244.9,421.4,531.9,127.5,149.0,168.3,76.1,452.2,99.0,119.3,105.4,444.2,139.1,451.3,106.6,184.0
11-05-2018 22:04:56,76.0,185.2,497.3,537.3,542.5,230.3,100.7,245.3,421.3,527.4,127.6,148.7,168.3,76.0,453.4,99.3,119.8,105.1,444.4,138.7,450.5,106.6,184.6
11-05-2018 22:04:56,76.5,185.5,498.9,539.4,542.0,230.6,100.9,245.3,422.0,535.8,127.4,148.9,168.2,76.6,452.5,99.3,119.5,104.9,443.9,138.6,450.3,107.5,185.0
11-05-2018 22:04:56,76.1,185.4,499.4,538.0,541.8,230.1,100.9,245.2,420.9,532.8,127.0,148.3,168.6,76.1,451.8,98.8,119.5,104.7,445.2,138.5,451.6,106.9,184.1
11-05-2018 22:04:56,76.2,185.5,498.6,539.4,541.3,230.4,101.0,245.1,420.8,536.6,127.6,148.7,168.3,76.1,452.0,98.7,119.6,104.9,444.4,138.6,451.3,106.6,183.9
11-05-2018 22:04:56,76.5,185.4,498.4,537.2,541.1,230.6,101.1,246.5,421.2,526.6,127.0,148.2,168.1,76.5,451.8,99.2,120.1,104.9,443.2,139.0,451.0,107.0,184.4
11-05-2018 22:04:57,76.2,185.4,498.8,538.3,540.5,230.6,100.9,245.6,420.3,526.6,127.0,148.6,168.4,75.9,451.8,99.1,118.8,105.1,443.9,138.6,449.8,106.6,184.1
11-05-2018 22:04:57,76.4,184.9,498.8,538.7,543.3,230.9,101.0,245.9,420.6,531.6,127.1,148.5,168.3,76.6,451.0,98.9,119.4,105.1,443.7,139.1,450.3,107.2,183.9
11-05-2018 22:04:57,75.9,185.8,498.9,539.9,541.8,231.2,101.3,245.6,420.7,532.5,127.6,148.6,168.6,76.3,452.5,98.9,120.2,104.5,443.9,139.2,450.8,106.9,184.2
11-05-2018 22:04:57,76.1,185.3,498.1,536.8,541.5,230.4,101.0,246.0,421.2,526.9,127.0,148.7,168.4,76.0,452.2,99.0,119.1,104.7,443.4,138.8,450.1,106.3,184.1
11-05-2018 22:04:57,76.1,185.1,498.3,538.1,541.7,230.7,100.8,245.6,420.9,533.0,127.3,149.1,167.6,76.3,454.2,98.7,119.4,105.6,443.6,138.5,450.5,106.8,183.7
11-05-2018 22:04:57,76.2,184.9,498.9,537.7,542.3,230.3,100.7,245.9,420.1,533.9,127.5,148.5,167.9,76.4,453.0,99.0,118.9,105.5,441.6,138.7,450.9,106.9,189.0
11-05-2018 22:04:57,76.1,183.3,503.7,539.2,542.1,230.5,100.5,245.6,421.5,532.6,127.3,149.0,167.5,76.1,450.0,98.7,118.2,105.3,441.3,139.1,451.6,106.8,197.2
11-05-2018 22:04:57,76.7,183.1,502.7,538.9,540.5,233.6,101.3,246.2,423.9,526.4,127.6,148.4,167.2,76.2,449.1,98.7,118.6,106.0,443.9,138.7,457.1,106.6,201.4
11-05-2018 22:04:57,77.0,183.3,504.6,538.3,541.8,233.1,101.9,246.3,423.9,533.7,127.2,149.1,168.0,75.9,437.2,99.1,118.3,105.5,449.5,139.0,458.1,107.1,202.9
11-05-2018 22:04:57,77.0,183.8,505.0,538.2,541.8,233.2,102.0,246.4,425.3,531.9,128.5,149.0,167.3,76.0,449.1,99.2,117.8,105.9,450.3,138.8,461.2,107.4,205.7
11-05-2018 22:04:57,76.8,183.9,502.1,539.4,541.8,233.3,102.4,248.3,427.6,532.1,129.4,149.4,167.5,76.5,455.5,99.3,118.0,105.7,446.9,138.8,462.1,107.3,206.9
11-05-2018 22:04:57,76.8,183.4,501.0,537.0,541.0,232.3,102.2,249.7,428.6,526.9,129.1,149.5,167.8,76.4,453.0,100.0,117.5,106.0,449.9,139.1,463.9,107.0,207.4
11-05-2018 22:04:57,76.4,183.7,500.0,539.0,541.8,233.5,102.9,249.5,427.8,528.3,128.5,149.8,167.6,76.2,445.6,99.7,117.5,106.1,451.8,139.5,466.9,107.0,209.0
11-05-2018 22:04:58,76.7,183.7,500.9,538.7,541.0,232.8,102.9,249.1,428.5,527.1,129.4,150.1,168.1,76.4,445.0,99.7,118.1,106.2,451.5,139.1,467.7,106.9,208.5
11-05-2018 22:04:58,76.5,183.5,501.2,538.2,542.1,233.3,102.6,249.4,428.2,533.3,129.2,150.0,168.0,76.3,445.5,99.4,117.5,106.0,451.0,138.8,466.7,106.9,208.6
11-05-2018 22:04:58,76.8,184.1,501.0,537.7,542.2,233.9,102.9,249.1,428.1,526.8,129.5,150.0,168.1,76.6,445.0,99.6,117.7,106.4,451.2,139.4,467.7,107.6,209.6
11-05-2018 22:04:58,76.9,184.4,500.6,539.3,541.9,233.1,102.6,249.7,428.3,532.4,128.6,150.1,167.8,76.6,444.9,99.7,117.3,105.8,451.1,138.9,467.4,107.0,209.1
11-05-2018 22:04:58,76.5,183.8,500.6,538.7,540.4,234.0,103.1,249.8,428.3,529.1,129.0,150.0,168.2,76.4,444.7,99.7,118.1,106.1,451.5,138.7,467.1,107.2,208.9
11-05-2018 22:04:58,76.4,184.0,500.0,538.7,542.1,233.3,102.7,249.7,428.3,533.2,129.2,150.2,167.6,75.6,444.4,99.6,117.7,106.1,452.3,138.7,467.3,107.6,208.2
11-05-2018 22:04:58,76.9,184.0,500.6,537.6,541.0,233.6,102.8,249.6,427.6,527.2,129.0,150.4,168.2,76.6,444.9,99.6,117.5,105.7,450.5,138.9,466.9,107.2,209.0
11-05-2018 22:04:58,76.6,184.0,500.6,538.3,541.3,233.2,103.1,248.9,428.5,532.1,129.1,150.8,167.9,76.3,444.2,99.6,117.5,106.0,450.5,139.2,466.8,107.1,208.5
11-05-2018 22:04:58,77.0,183.8,500.4,539.0,541.3,233.3,102.6,248.9,427.8,532.2,128.8,150.2,168.5,76.2,443.9,99.6,117.8,105.9,451.3,138.9,467.2,107.0,208.1
11-05-2018 22:04:58,77.1,183.0,502.5,539.0,542.3,233.3,102.6,249.1,427.8,533.0,129.5,150.4,168.0,76.1,451.8,99.5,118.2,105.9,452.5,138.4,467.1,107.3,204.1
11-05-2018 22:04:58,76.9,183.9,501.8,537.5,541.4,232.4,102.1,247.4,426.3,527.2,128.2,150.1,167.7,76.5,453.0,99.5,117.6,106.3,455.8,138.9,466.7,107.2,203.1
11-05-2018 22:04:59,76.4,183.9,501.0,538.4,541.5,231.9,102.0,247.5,427.0,536.1,128.1,149.9,167.6,76.2,451.5,99.3,117.6,106.4,456.0,138.5,464.7,107.8,201.7
11-05-2018 22:04:59,76.5,184.4,503.9,538.1,542.3,231.0,101.9,246.8,425.6,535.8,128.4,150.0,167.8,75.9,450.3,99.5,117.9,106.4,455.1,138.6,465.5,107.4,197.2
11-05-2018 22:04:59,76.5,183.7,503.0,538.4,542.1,229.0,101.7,246.3,424.9,536.1,128.6,150.0,167.8,76.3,450.0,99.3,117.8,106.1,453.9,139.0,465.2,107.0,196.0
11-05-2018 22:04:59,76.6,184.3,501.8,537.1,541.8,228.3,101.5,246.4,424.3,526.9,127.7,150.0,168.0,76.2,451.8,99.1,117.7,105.9,453.3,138.9,465.6,106.7,193.4
11-05-2018 22:04:59,76.7,184.4,503.8,538.7,541.1,229.5,101.5,245.3,422.5,534.5,127.9,149.9,167.7,76.4,451.7,100.0,117.5,105.9,453.6,138.8,465.6,106.9,192.4
11-05-2018 22:04:59,76.8,184.0,504.7,539.0,542.0,229.4,101.7,246.0,423.1,532.4,128.8,150.0,168.2,75.8,452.5,99.3,117.7,106.4,453.7,139.2,465.8,107.0,191.0
11-05-2018 22:04:59,76.7,183.7,503.8,537.9,541.5,229.4,101.0,246.0,422.4,534.4,127.9,149.8,167.6,76.3,443.9,99.4,117.5,106.2,452.8,138.4,465.5,106.7,190.7
11-05-2018 22:04:59,76.6,183.5,500.6,537.0,541.8,229.5,101.7,246.1,422.5,526.3,127.7,148.9,167.6,76.8,446.6,98.9,117.2,105.7,455.0,139.0,464.9,106.8,190.3
11-05-2018 22:04:59,76.5,184.2,501.0,538.0,541.3,229.5,102.5,246.9,423.4,533.1,128.1,149.1,168.1,76.4,437.8,99.7,117.5,106.1,456.3,139.0,465.2,106.8,190.5
11-05-2018 22:04:59,76.6,183.4,501.2,538.7,541.1,229.0,101.7,246.9,422.8,531.6,128.3,148.8,167.7,76.5,437.0,99.1,117.4,106.0,455.8,139.5,466.3,106.9,190.3
11-05-2018 22:04:59,76.2,183.8,501.9,539.0,541.4,228.4,101.2,247.1,422.6,531.8,127.6,148.6,167.4,76.5,436.5,99.4,117.3,105.7,455.8,139.0,465.8,106.8,190.2
11-05-2018 22:04:59,76.8,183.5,501.0,538.4,541.7,229.4,101.8,247.1,423.1,530.8,127.6,148.8,168.3,76.7,436.4,99.8,117.7,106.2,456.3,139.2,466.6,107.0,189.8
11-05-2018 22:05:00,76.4,184.2,504.7,538.0,541.3,229.7,101.9,247.4,422.6,532.6,128.0,148.9,167.3,76.8,436.2,99.4,117.4,106.2,455.9,139.0,466.1,106.7,189.3
11-05-2018 22:05:00,76.7,184.0,504.2,538.0,541.8,229.3,101.7,247.3,422.7,525.4,127.7,148.9,167.6,76.9,436.6,99.8,117.1,106.5,456.6,138.7,465.4,107.1,189.1
11-05-2018 22:05:00,76.8,183.8,503.8,538.4,541.5,229.3,102.1,247.9,424.0,533.3,128.4,148.9,167.4,76.3,436.0,99.7,117.4,106.1,456.4,138.8,466.4,107.3,190.0
11-05-2018 22:05:00,76.6,183.5,505.0,539.1,541.3,229.0,102.1,247.5,425.1,536.0,128.3,149.0,167.7,76.5,435.7,100.2,117.7,106.0,456.2,138.9,466.3,107.4,190.5
11-05-2018 22:05:00,77.0,184.0,505.9,538.8,541.9,230.1,102.6,247.4,425.2,532.6,128.4,148.6,167.7,76.3,434.5,99.7,117.3,105.8,455.5,138.5,467.1,106.7,192.9
11-05-2018 22:05:00,76.8,183.9,504.3,538.7,541.7,230.1,102.5,247.7,425.4,534.7,127.8,148.4,167.8,76.2,436.4,99.4,117.2,106.6,454.7,138.6,466.4,107.3,194.6
11-05-2018 22:05:00,76.4,184.1,504.3,538.9,541.1,230.3,102.7,247.9,426.0,533.0,128.1,148.9,167.3,76.2,439.7,99.0,117.4,106.4,454.8,138.3,465.7,106.5,195.4
11-05-2018 22:05:00,76.9,183.5,500.2,537.1,542.2,230.8,102.8,247.2,425.9,526.2,128.5,149.9,167.7,76.6,438.5,98.8,117.1,106.0,455.4,138.5,466.4,107.4,197.2
11-05-2018 22:05:00,76.5,183.9,503.6,538.9,541.5,232.4,102.9,247.3,425.6,526.8,128.0,149.5,168.2,75.9,438.7,99.0,117.7,106.4,452.6,138.4,466.2,107.3,197.7
11-05-2018 22:05:00,76.4,184.1,502.8,538.8,541.1,231.1,102.1,248.4,425.6,525.8,127.9,149.6,167.5,75.7,434.6,98.9,117.9,106.1,454.3,138.4,466.5,107.4,196.0
11-05-2018 22:05:00,76.8,183.7,501.8,539.0,542.2,229.1,101.6,247.3,422.9,532.3,127.6,148.9,167.8,75.8,435.5,99.2,117.5,106.4,450.0,138.3,465.4,107.7,193.7
11-05-2018 22:05:00,76.3,184.1,502.1,538.3,542.4,227.8,101.9,247.3,421.3,526.5,128.3,149.6,167.5,76.3,438.9,99.2,118.0,105.9,447.9,138.1,461.7,107.1,193.9
11-05-2018 22:05:01,76.5,184.4,502.5,538.7,542.5,228.2,101.6,247.1,420.6,532.9,128.4,149.2,167.9,75.9,445.6,99.0,118.1,105.8,449.0,137.9,459.8,107.1,190.6
11-05-2018 22:05:01,76.2,184.4,502.4,539.0,541.8,228.8,101.1,247.1,420.6,531.9,128.3,149.1,167.3,76.2,446.5,98.8,118.0,104.9,447.0,138.0,459.0,106.5,190.0
11-05-2018 22:05:01,76.7,184.7,502.6,538.4,542.1,229.8,101.5,246.1,420.6,532.4,127.5,148.9,168.1,75.8,448.4,99.1,118.1,105.8,445.9,138.6,459.6,106.9,188.8
11-05-2018 22:05:01,76.2,183.8,500.9,537.6,542.7,229.7,101.0,245.4,420.6,527.8,127.9,148.6,168.1,75.9,451.3,98.9,118.0,105.5,445.7,138.2,459.2,106.7,188.6
11-05-2018 22:05:01,76.3,183.5,500.6,538.7,542.1,229.8,100.9,245.1,421.2,533.8,127.2,149.4,167.8,76.1,451.8,99.2,118.2,105.6,444.1,138.3,454.8,107.5,187.4
11-05-2018 22:05:01,76.6,183.5,499.8,538.9,541.8,228.2,101.3,245.3,422.1,532.5,127.6,148.8,167.9,75.9,451.8,98.3,118.1,105.9,444.0,138.4,453.8,107.0,187.2
11-05-2018 22:05:01,76.4,183.1,501.5,539.1,541.2,229.1,101.3,245.0,422.4,533.5,126.8,149.3,167.6,75.9,450.9,99.4,118.3,106.0,444.2,138.3,453.2,106.9,186.7
11-05-2018 22:05:01,76.6,183.3,501.7,537.6,542.6,228.4,101.1,245.5,421.4,526.9,127.0,149.2,167.9,75.5,451.0,99.0,118.0,105.9,444.5,138.5,453.3,107.4,187.2
11-05-2018 22:05:01,76.5,183.2,498.4,538.4,541.0,228.5,100.7,245.5,421.0,533.1,126.6,149.2,167.8,76.2,451.1,98.8,117.9,105.8,443.7,138.6,455.6,106.6,187.1
11-05-2018 22:05:01,76.8,183.5,498.3,538.6,541.6,228.5,100.9,245.5,421.6,533.3,127.2,150.0,167.7,76.6,451.0,98.9,117.6,106.2,444.9,138.8,459.7,106.8,188.4
11-05-2018 22:05:01,76.3,183.9,498.0,538.7,542.2,228.5,101.4,246.0,422.7,532.4,127.7,149.1,167.4,76.0,449.8,99.1,118.3,105.9,446.2,138.4,461.4,107.3,190.9
11-05-2018 22:05:01,76.9,183.8,498.9,536.6,541.3,228.9,101.8,246.0,424.2,526.7,127.2,149.6,167.7,76.0,451.5,99.2,117.5,106.1,453.2,138.8,462.7,106.7,197.2
11-05-2018 22:05:02,76.6,184.0,500.9,538.1,541.8,228.2,101.8,245.4,425.5,532.6,127.5,149.2,167.3,76.0,448.8,98.9,117.3,106.4,451.2,138.3,464.6,106.9,200.2
11-05-2018 22:05:02,76.8,183.7,500.8,538.3,541.2,230.9,101.7,246.2,425.5,532.8,127.8,149.3,167.7,76.2,443.9,99.0,117.4,106.0,451.0,138.6,463.2,106.8,203.0
11-05-2018 22:05:02,77.2,184.2,500.6,538.2,541.4,232.0,102.3,246.1,425.8,532.9,129.0,149.2,167.2,76.6,442.9,98.8,117.3,106.1,450.5,138.6,464.3,107.5,204.1
11-05-2018 22:05:02,76.7,183.5,500.8,537.3,541.1,232.1,102.4,247.6,425.5,527.3,129.7,148.9,167.9,76.5,443.3,98.7,117.4,105.7,449.8,138.5,464.2,107.3,206.0
11-05-2018 22:05:02,76.2,183.5,500.9,538.3,541.9,232.8,102.4,249.1,426.6,532.5,128.9,148.7,167.7,75.8,443.1,97.7,117.7,106.1,448.1,138.4,463.8,107.5,206.3
11-05-2018 22:05:02,76.5,183.9,500.1,538.7,541.5,232.8,102.5,249.5,425.6,532.2,129.3,149.4,167.3,76.3,443.3,98.3,117.2,106.0,446.6,138.7,464.2,107.1,205.6
