Scenario,Time,P0,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27,P28,P29,P30,P31,ECG,AX,AY,AZ,QW,QX,QY,QZ,CS,CA,CG,CM
Wait,18:07:05.288,28795,28554,28762,28840,28818,28852,28537,28667,28829,28588,28874,28812,28790,28773,28571,28655,28666,28571,28767,28829,28722,28829,28728,28779,28689,28560,28818,28818,28897,28784,28644,28722,2147483647,65528,4,941,15136,61,83,59264,0,0,3,0
Wait,18:07:05.388,28762,28481,28711,28599,28773,28739,28425,28582,28756,28509,28767,28616,28823,28756,28448,28577,28605,28442,28745,28773,28807,28717,28627,28678,28617,28397,28756,28806,28694,28761,28593,28661,2147483647,65531,5,939,15136,61,83,59264,0,0,3,0
Wait,18:07:05.405,28756,28510,28823,28610,28767,28683,28470,28644,28711,28577,28790,28683,28767,28739,28593,28695,28650,28548,28756,28801,28779,28812,28632,28756,28706,28515,28734,28812,28733,28795,28644,28762,2147483647,65528,3,941,15136,61,83,59264,0,0,3,0
Wait,18:07:05.588,28767,28649,28694,28711,28784,28672,28431,28577,28795,28689,28739,28678,28666,28700,28442,28555,28538,28493,28689,28750,28633,28778,28537,28734,28583,28431,28678,28711,28700,28739,28593,28795,2147483647,65530,5,939,15136,61,83,59264,0,0,3,0
Wait,18:07:05.603,28683,28610,28644,28683,28790,28756,28470,28593,28717,28604,28683,28705,28801,28807,28560,28700,28611,28532,28812,28840,28717,28767,28543,28733,28639,28526,28824,28773,28745,28700,28571,28733,2147483647,65530,4,939,15136,61,83,59264,0,0,3,0
Wait,18:07:05.788,28717,28818,28711,28790,28767,28717,28448,28555,28773,28711,28767,28767,28672,28728,28470,28600,28600,28431,28790,28745,28633,28807,28593,28790,28611,28426,28683,28751,28756,28818,28705,28818,2147483647,65530,4,938,15136,61,83,59264,0,0,3,0
Wait,18:07:05.889,28672,28661,28672,28661,28784,28734,28464,28571,28660,28706,28756,28739,28818,28784,28532,28576,28644,28492,28745,28784,28705,28790,28549,28722,28644,28548,28767,28762,28717,28728,28588,28711,2147483647,65531,5,941,15136,61,83,59264,0,0,3,0
Wait,18:07:05.988,28790,28571,28801,28655,28750,28689,28392,28684,28779,28576,28784,28683,28750,28700,28425,28616,28588,28487,28739,28666,28756,28835,28660,28677,28599,28487,28689,28711,28745,28801,28627,28750,2147483647,65530,4,939,15136,61,83,59264,0,0,3,0
Wait,18:07:06.088,28705,28605,28784,28576,28762,28733,28487,28582,28644,28588,28745,28621,28823,28750,28481,28565,28577,28576,28728,28812,28717,28644,28734,28632,28593,28492,28807,28823,28728,28734,28633,28711,2147483647,65529,4,939,15136,61,83,59264,0,0,3,0
Wait,18:07:06.188,28773,28644,28762,28801,28868,28694,28543,28711,28745,28751,28795,28773,28807,28638,28504,28661,28678,28515,28706,28807,28728,28823,28778,28762,28717,28526,28700,28722,28711,28829,28750,28745,2147483647,65531,5,941,15136,61,83,59264,0,0,3,0
Wait,18:07:06.289,28756,28605,28762,28565,28700,28711,28492,28593,28711,28616,28722,28644,28728,28694,28464,28532,28649,28464,28745,28795,28705,28734,28661,28677,28593,28442,28705,28739,28700,28728,28638,28756,2147483647,65530,4,940,15136,61,83,59264,0,0,3,0
Wait,18:07:06.304,28869,28650,28790,28638,28801,28767,28576,28616,28829,28605,28846,28660,28722,28829,28470,28672,28661,28532,28745,28762,28829,28778,28660,28745,28689,28504,28762,28790,28733,28756,28683,28784,2147483647,65530,5,940,15136,61,83,59264,0,0,3,0
Wait,18:07:06.488,28722,28621,28666,28801,28722,28683,28504,28616,28644,28638,28722,28733,28750,28739,28476,28515,28599,28442,28745,28745,28705,28773,28520,28621,28616,28470,28717,28705,28733,28807,28582,28661,2147483647,65530,6,937,15136,61,83,59264,0,0,3,0
Wait,18:07:06.503,28762,28767,28807,28762,28863,28801,28588,28610,28705,28644,28812,28812,28784,28801,28526,28666,28678,28571,28790,28801,28599,28852,28537,28677,28683,28504,28812,28801,28773,28790,28582,28756,2147483647,65530,3,939,15136,61,83,59264,0,0,3,0
Wait,18:07:06.688,28689,28420,28756,28610,28689,28728,28476,28728,28633,28453,28728,28638,28688,28739,28403,28605,28565,28459,28739,28683,28683,28807,28576,28565,28610,28408,28683,28711,28683,28756,28548,28649,2147483647,65529,3,938,15136,61,83,59264,0,0,3,0
Wait,18:07:06.788,28745,28666,28835,28756,28840,28779,28520,28638,28784,28554,28852,28762,28767,28767,28498,28683,28694,28537,28818,28779,28632,28857,28722,28750,28695,28509,28784,28852,28677,28807,28638,28745,2147483647,65530,5,939,15136,61,83,59264,0,0,3,0
