Time,Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Sensor9,Sensor10,Sensor11,Sensor12,Sensor13,Sensor14,Sensor15,Sensor16,Sensor17,Sensor18,Sensor19,Sensor20,Sensor21,Sensor22,Sensor23,Sensor24,Sensor25,IMU1,IMU2,IMU3,IMU4,IMU5,IMU6,IMU7,IMU8,IMU9,PinkyMCPY,PinkyMCPZ,PinkyPIPY,PinkyPIPZ,PinkyDIPY,PinkyDIPZ,RingMCPY,RingMCPZ,RingPIPY,RingPIPZ,RingDIPY,RingDIPZ,MiddleMCPY,MiddleMCPZ,MiddlePIPY,MiddlePIPZ,MiddleDIPY,MiddleDIPZ,IndexMCPY,IndexMCPZ,IndexPIPY,IndexPIPZ,IndexDIPY,IndexDIPZ,ThumbsCMCY,ThumbsCMCZ,ThumbsMCPY,ThumbsMCPZ,ThumbsIPY,ThumbsIPZ,HandX,HandY,HandZ,HandW
2022-05-08 14:54:59.711137-07:00,319.3081148,341.7908434,316.5203789,467.9750466,349.9272103,346.3316759,340.9232483,430.4111424,371.8181647,400.1074435,324.6969882,486.3058502,375.9158806,369.7199059,341.6000561,454.4153238,336.3918873,367.7202457,332.9315793,484.8724321,370.3530575,397.2577922,359.1853727,429.1812155,390.393915,409.0899814,409.9283035,417.4915938,350.4754205,335.2448769,372.8408863,418.1566339,312.9555477,364.3597481,-0.359687,-0.493173,-0.323364,-0.464934,-0.285993,-0.435189,-0.440274,-0.491935,-0.386863,-0.432774,-0.32945,-0.369136,-0.440699,-0.539953,-0.426497,-0.523125,-0.411905,-0.505817,-0.46896,-0.451394,-0.357545,-0.267384,-0.222324,-0.065571,-0.359687,-0.493173,-0.323364,-0.464934,-0.285993,-0.435189,-0.440274,-0.491935,-0.386863,-0.432774
2022-05-08 14:54:59.770849-07:00,318.8911487,347.8757092,320.7240071,471.6764764,348.5057728,354.2210171,349.5656934,442.2483851,367.6196315,414.3624614,341.8094609,494.2247943,375.3875864,374.4296592,342.5709223,458.2021581,335.7195134,370.7234386,335.5306639,489.2752242,370.8282357,402.1788192,366.171841,432.9104893,390.0896831,409.3743313,412.7443831,423.7627585,345.0786414,344.6937393,383.3161738,425.6361967,307.2663195,382.6965512,-0.286279,-0.455516,-0.202199,-0.382605,-0.11484,-0.30349,-0.400988,-0.481296,-0.332801,-0.404098,-0.259328,-0.320482,-0.440567,-0.553696,-0.436502,-0.549021,-0.432403,-0.544304,-0.489437,-0.470889,-0.392508,-0.316739,-0.275429,-0.14633,-0.286279,-0.455516,-0.202199,-0.382605,-0.11484,-0.30349,-0.400988,-0.481296,-0.332801,-0.404098
2022-05-08 14:54:59.800886-07:00,318.4548518,354.8512023,321.1075811,475.7224803,348.0285343,359.458678,353.3798823,445.7546982,367.98853,423.650288,351.1049429,501.6789727,376.7954084,375.7641912,345.3381453,460.2190912,334.2055871,374.8754773,339.5249529,489.4733256,367.9515185,407.7662233,370.7189726,436.4779801,388.9626643,413.30131,414.4438826,426.861938,347.0009129,351.6549909,388.1647593,429.3427563,310.7422012,392.5090133,-0.235376,-0.436337,-0.125416,-0.332026,-0.011936,-0.218398,-0.3739,-0.467667,-0.289207,-0.368035,-0.197586,-0.259586,-0.453629,-0.56404,-0.453629,-0.56404,-0.453629,-0.56404,-0.510935,-0.477357,-0.426642,-0.345505,-0.325136,-0.199714,-0.235376,-0.436337,-0.125416,-0.332026,-0.011936,-0.218398,-0.3739,-0.467667,-0.289207,-0.368035
2022-05-08 14:54:59.861194-07:00,319.8492914,355.256628,324.8106115,476.9667458,346.9277197,361.065371,354.3148338,449.5882216,369.9534004,427.3191188,352.3709021,503.0358163,374.8159923,379.5016484,346.1160812,463.5980444,332.9521269,376.6904325,343.7277621,491.7362622,367.5069856,413.3055103,377.4367336,440.3299396,390.6769967,417.4323798,413.0225642,428.3313175,349.6748406,356.3482088,394.2200192,432.0304859,310.9626574,396.8531999,-0.213056,-0.424382,-0.096719,-0.30852,0.022721,-0.182761,-0.347978,-0.450461,-0.244018,-0.322602,-0.131348,-0.183228,-0.456655,-0.56266,-0.456655,-0.56266,-0.456655,-0.56266,-0.523371,-0.473072,-0.447319,-0.354023,-0.356135,-0.222999,-0.213056,-0.424382,-0.096719,-0.30852,0.022721,-0.182761,-0.347978,-0.450461,-0.244018,-0.322602
2022-05-08 14:54:59.951617-07:00,319.668522,352.5758607,321.6970104,475.0100599,348.2276499,357.2966035,351.4863333,445.835521,370.3260339,419.5960024,346.5794845,501.9042974,374.0911994,377.1972986,348.6465776,465.0908729,334.8957861,377.2477833,344.9093506,492.4703905,367.81999,416.1704613,383.8599506,440.9182656,392.9811423,414.2596731,411.8848611,427.7069858,348.1517146,351.4820229,387.8392342,431.9966788,312.605263,387.1390038,-0.247117,-0.439618,-0.151683,-0.346851,-0.05291,-0.246447,-0.346776,-0.436725,-0.228939,-0.290121,-0.100752,-0.130402,-0.457126,-0.55486,-0.457126,-0.55486,-0.457126,-0.55486,-0.52837,-0.465552,-0.45676,-0.351905,-0.371114,-0.227444,-0.247117,-0.439618,-0.151683,-0.346851,-0.05291,-0.246447,-0.346776,-0.436725,-0.228939,-0.290121
2022-05-08 14:54:59.980915-07:00,321.2826394,349.6067689,321.0820616,474.0095319,349.7560735,355.1974153,348.0782557,444.6842835,368.6951094,415.6640995,338.8788618,497.7831682,376.4891524,381.1393272,351.2237368,465.1482331,332.8575336,381.4517367,350.8447816,497.9701985,368.4274955,422.559665,393.5472058,444.1425983,391.2708381,412.2468519,410.5289539,423.4539367,349.4382175,344.1457955,382.3824127,427.6996098,310.8727083,380.1355921,-0.279166,-0.462911,-0.202469,-0.390733,-0.122813,-0.312843,-0.320702,-0.419634,-0.170553,-0.228176,-0.008266,-0.020479,-0.45684,-0.552258,-0.45684,-0.552258,-0.45684,-0.552258,-0.536135,-0.466013,-0.470816,-0.362394,-0.39315,-0.249271,-0.279166,-0.462911,-0.202469,-0.390733,-0.122813,-0.312843,-0.320702,-0.419634,-0.170553,-0.228176
2022-05-08 14:55:00.011046-07:00,320.0319767,345.0088249,316.637909,471.8496883,350.4774295,350.2426557,343.8449087,437.1346876,369.5550078,408.2816437,331.9199827,493.9812124,374.6742385,378.7778773,349.4226686,467.6022027,333.8955834,382.9441661,351.6665354,497.2455611,368.2941115,425.6418159,399.8749708,442.899541,391.5021068,412.105392,409.9134093,423.016017,348.7336556,340.0476943,377.587064,422.4592778,312.0418623,372.1151944,-0.314231,-0.488214,-0.257442,-0.437349,-0.198526,-0.382871,-0.318907,-0.422398,-0.144277,-0.198032,0.044132,0.045245,-0.454447,-0.547243,-0.454447,-0.547243,-0.454447,-0.547243,-0.53659,-0.464117,-0.474482,-0.365415,-0.401051,-0.257993,-0.314231,-0.488214,-0.257442,-0.437349,-0.198526,-0.382871,-0.318907,-0.422398,-0.144277,-0.198032
2022-05-08 14:55:00.071168-07:00,321.4824662,340.4909901,316.2575214,470.1855651,351.8514116,345.0825284,339.7319257,433.3770847,371.7038287,399.97408,324.9069874,486.5262889,373.8873551,380.6861209,347.3352111,464.0005783,333.6381949,381.3859017,353.6788795,496.7130503,370.5243859,427.7224549,402.346437,443.0600897,392.1275693,408.656232,409.7915375,419.3179175,352.2873708,336.2961771,371.1297722,421.0996172,314.9171967,363.1067327,-0.348074,-0.510234,-0.310183,-0.47826,-0.271114,-0.444469,-0.331669,-0.431982,-0.150047,-0.199734,0.04714,0.053231,-0.440385,-0.534111,-0.435626,-0.528265,-0.430821,-0.522361,-0.532724,-0.462917,-0.472454,-0.36622,-0.401481,-0.261227,-0.348074,-0.510234,-0.310183,-0.47826,-0.271114,-0.444469,-0.331669,-0.431982,-0.150047,-0.199734
2022-05-08 14:55:00.101141-07:00,320.5673628,338.3900602,313.962309,467.341209,352.7018793,343.0057535,335.855363,428.7922205,373.210222,396.3133125,320.0767602,483.8684457,376.16878,378.716575,345.9166466,462.9285177,333.7779984,379.924234,351.7139984,496.6118914,368.2331397,422.2607848,398.7627614,443.1928681,393.2107911,406.4643448,407.052191,415.8743521,351.3873049,329.6021746,370.5814975,417.5547627,316.3560283,360.4471392,-0.373121,-0.52621,-0.351366,-0.508924,-0.329159,-0.490984,-0.345209,-0.440169,-0.170233,-0.219175,0.021227,0.023042,-0.38831,-0.49368,-0.35554,-0.452172,-0.32121,-0.408682,-0.523037,-0.459637,-0.461454,-0.360086,-0.389105,-0.252135,-0.373121,-0.52621,-0.351366,-0.508924,-0.329159,-0.490984,-0.345209,-0.440169,-0.170233,-0.219175
2022-05-08 14:55:00.191316-07:00,321.4355266,336.6845974,311.7829307,467.5006464,353.4551494,342.0582817,331.8619765,424.8775782,377.7723576,392.34187,315.9057739,478.1645521,377.4125982,377.4315164,346.8584322,464.4385717,332.5647898,380.618676,348.4527153,496.3883979,368.2646914,421.0336469,393.4289364,441.7116921,393.9373093,405.8470127,407.5643252,415.4917264,351.3913198,328.9054313,367.7397656,414.9416224,319.8124713,354.3337936,-0.386755,-0.537936,-0.37825,-0.53139,-0.369669,-0.524737,-0.357996,-0.44461,-0.198214,-0.245237,-0.022251,-0.025842,-0.349686,-0.462242,-0.286973,-0.381358,-0.220084,-0.294923,-0.520009,-0.455261,-0.45777,-0.354756,-0.384771,-0.245911,-0.386755,-0.537936,-0.37825,-0.53139,-0.369669,-0.524737,-0.357996,-0.44461,-0.198214,-0.245237
2022-05-08 14:55:00.220834-07:00,321.7920356,336.1157373,311.0002592,466.5344198,352.862249,342.166349,332.7937542,423.351362,378.9900406,388.8031568,313.3264284,476.2480794,375.087082,374.6146843,345.2416028,463.4368665,333.4560254,375.3853069,345.6961014,494.3880295,368.6605201,416.5343075,387.8201565,439.8076227,392.6277467,404.9972971,406.8762589,413.558711,351.9547446,328.4778295,366.230303,413.0175421,321.0601442,353.3823714,-0.394872,-0.543408,-0.394872,-0.543408,-0.394872,-0.543408,-0.374187,-0.450893,-0.233752,-0.277904,-0.078268,-0.087023,-0.335966,-0.453304,-0.248571,-0.339238,-0.154386,-0.215904,-0.512738,-0.447219,-0.447134,-0.341001,-0.370141,-0.226097,-0.394872,-0.543408,-0.394872,-0.543408,-0.394872,-0.543408,-0.374187,-0.450893,-0.233752,-0.277904
2022-05-08 14:55:00.250962-07:00,323.9979502,336.7957046,311.0922848,466.4960777,355.4668397,338.7908574,334.5402181,422.7276471,379.1130328,390.6881926,313.8885308,477.2553225,376.3807236,373.9300404,344.056577,461.6391837,335.6615863,374.0981801,342.0807162,492.8595612,370.1020395,408.754056,379.1209907,436.4110848,395.2991632,405.2618769,404.1569599,415.3637157,353.6150315,327.9420301,365.5758538,412.0240061,321.8395966,351.5038602,-0.400796,-0.550453,-0.400796,-0.550453,-0.400796,-0.550453,-0.400326,-0.466526,-0.286302,-0.326623,-0.159356,-0.171979,-0.363487,-0.467684,-0.276281,-0.354051,-0.181276,-0.230426,-0.474175,-0.41625,-0.386321,-0.271118,-0.282438,-0.114736,-0.400796,-0.550453,-0.400796,-0.550453,-0.400796,-0.550453,-0.400326,-0.466526,-0.286302,-0.326623
2022-05-08 14:55:00.370986-07:00,324.9543716,336.6333886,308.9821584,464.3558077,357.4152945,337.8356447,330.7358564,423.1390718,380.5239918,389.7896993,311.6390265,477.0524206,377.1182673,371.5310015,341.378384,458.97549,335.7433452,371.4286537,340.5244868,490.3763259,369.5380156,403.5523529,372.3923318,435.7043163,394.9170014,403.6354685,405.4221532,413.7687678,355.0584042,326.7945474,362.6687253,414.504179,322.7667183,350.1282314,-0.404435,-0.559512,-0.404435,-0.559512,-0.404435,-0.559512,-0.421736,-0.47818,-0.328571,-0.365899,-0.225101,-0.24214,-0.394337,-0.486832,-0.316251,-0.386885,-0.230696,-0.277799,-0.469714,-0.415549,-0.373801,-0.25625,-0.259573,-0.084395,-0.404435,-0.559512,-0.404435,-0.559512,-0.404435,-0.559512,-0.421736,-0.47818,-0.328571,-0.365899
2022-05-08 14:55:00.372895-07:00,324.0721057,334.9618431,308.6604548,464.6521539,356.368672,339.1037525,331.4891405,420.6138364,380.27594,389.7287859,309.9137924,473.4556196,377.1779349,371.8896361,340.2357355,457.2608309,337.6019317,368.204608,336.9838556,487.5008455,370.0216275,399.5655605,368.1444179,433.9070751,395.7234582,405.1376797,403.1726,413.6649171,355.3906302,325.1345045,361.236646,410.0206413,322.8269689,350.6803579,-0.409889,-0.566987,-0.409889,-0.566987,-0.409889,-0.566987,-0.438525,-0.488857,-0.36121,-0.397035,-0.275788,-0.296301,-0.422581,-0.510112,-0.359534,-0.430416,-0.290541,-0.343601,-0.448949,-0.399944,-0.332584,-0.207773,-0.193861,-0.001634,-0.409889,-0.566987,-0.409889,-0.566987,-0.409889,-0.566987,-0.438525,-0.488857,-0.36121,-0.397035
2022-05-08 14:55:00.400672-07:00,324.0751158,334.3860904,308.1781097,463.8650155,356.7927939,340.766483,329.0224204,423.3247324,381.8338893,389.1238529,312.2878317,474.8527317,376.9072606,370.8995473,342.0650086,458.4614919,335.9393497,368.702478,335.1484548,485.5856625,370.6729373,399.0179034,365.4675003,431.8832687,397.3572207,405.3385749,403.8903598,412.9731664,355.5002283,326.2109401,360.8185902,413.087732,323.753212,351.3230828,-0.409372,-0.567902,-0.409372,-0.567902,-0.409372,-0.567902,-0.445685,-0.49498,-0.37608,-0.413378,-0.299533,-0.324144,-0.435006,-0.524976,-0.380755,-0.456932,-0.321627,-0.383036,-0.440338,-0.401021,-0.311142,-0.187389,-0.15668,0.041461,-0.409372,-0.567902,-0.409372,-0.567902,-0.409372,-0.567902,-0.445685,-0.49498,-0.37608,-0.413378
2022-05-08 14:55:00.461081-07:00,324.141459,335.3595466,309.1733209,464.8762618,357.0343785,338.8713342,331.9421859,423.2115219,381.4746606,390.2770906,311.720419,476.5705632,376.353552,370.2622302,341.810516,457.1475234,338.5900274,367.9564423,334.0876144,483.7794679,372.1067907,397.5103851,361.4113622,432.0872535,395.9587824,404.9116686,404.815564,412.3549644,356.3340746,325.4174455,362.6280809,411.5214897,324.1722059,352.0755596,-0.403535,-0.567904,-0.403535,-0.567904,-0.403535,-0.567904,-0.445717,-0.500206,-0.38135,-0.425347,-0.310922,-0.343729,-0.440001,-0.538039,-0.393723,-0.480269,-0.343633,-0.41785,-0.445084,-0.416726,-0.316215,-0.20178,-0.161018,0.029965,-0.403535,-0.567904,-0.403535,-0.567904,-0.403535,-0.567904,-0.445717,-0.500206,-0.38135,-0.425347
2022-05-08 14:55:00.520746-07:00,321.8987003,335.1103796,310.2740105,465.6133771,356.1692067,339.5572971,330.5558007,420.7973213,380.3902427,389.9195287,312.7566317,474.8812481,376.9497258,368.6388623,339.1033035,456.4369757,337.2822101,366.7334582,332.3722505,485.6569959,373.6797386,395.9428446,363.0346323,429.7370921,396.399083,405.0070148,403.9943848,413.42349,355.6455702,327.3213087,360.9844263,412.9922751,322.5303401,351.4526448,-0.39814,-0.564929,-0.39814,-0.564929,-0.39814,-0.564929,-0.44658,-0.502328,-0.386379,-0.431682,-0.320694,-0.354911,-0.447473,-0.548504,-0.410195,-0.501461,-0.37018,-0.451071,-0.455433,-0.433517,-0.334966,-0.226863,-0.188226,-0.002414,-0.39814,-0.564929,-0.39814,-0.564929,-0.39814,-0.564929,-0.44658,-0.502328,-0.386379,-0.431682
2022-05-08 14:55:00.551059-07:00,323.0890016,338.157894,311.0707013,467.7075311,357.7307858,340.4230798,331.7008609,426.2798739,378.699524,392.5569916,314.3133546,479.8354955,377.8777337,367.681357,341.9161973,457.7345039,337.0233531,366.1898504,334.8107211,485.1765629,374.8931493,397.314846,361.0066297,430.8262054,394.6703504,406.5003626,405.130053,414.2916468,353.6689144,328.0852185,362.9712275,415.1609966,323.1093123,353.2345435,-0.386421,-0.553313,-0.383172,-0.550684,-0.379911,-0.548037,-0.446917,-0.50235,-0.390226,-0.434913,-0.32852,-0.361886,-0.454044,-0.554387,-0.425198,-0.517546,-0.394559,-0.478521,-0.471096,-0.449771,-0.362334,-0.257817,-0.228226,-0.047829,-0.386421,-0.553313,-0.383172,-0.550684,-0.379911,-0.548037,-0.446917,-0.50235,-0.390226,-0.434913
2022-05-08 14:55:00.611063-07:00,321.0836865,338.6490832,314.0092933,468.1448724,354.0145477,343.3845237,335.1943701,430.6895981,377.0747404,398.7547617,320.6213559,485.1694132,377.2521263,371.1995477,341.4570178,455.3479154,338.9410084,368.3305346,333.6370182,485.6663464,375.9175502,398.7523629,360.1176298,428.650217,394.0500301,407.7256533,406.7628834,418.1807381,354.1142696,330.3431335,369.1495193,418.8635893,318.0718796,359.5982841,-0.362481,-0.530733,-0.341306,-0.512892,-0.319698,-0.4944,-0.442302,-0.506303,-0.388053,-0.441325,-0.329185,-0.371093,-0.45885,-0.566409,-0.440483,-0.542902,-0.421316,-0.51841,-0.487011,-0.467749,-0.389538,-0.294287,-0.268614,-0.103108,-0.362481,-0.530733,-0.341306,-0.512892,-0.319698,-0.4944,-0.442302,-0.506303,-0.388053,-0.441325
2022-05-08 14:55:00.670742-07:00,321.225357,341.5085315,317.8579925,469.5984245,350.5840448,346.2471789,342.7111224,435.4866354,372.1073805,402.0076777,328.3175022,488.9367287,378.7396785,370.0843459,339.7993024,455.9356686,337.9755666,367.7073128,332.7888016,486.6213764,374.0804708,395.9858311,359.1579727,429.3169039,392.4129106,409.5446224,408.9684074,419.1512242,350.6116593,334.4076645,376.1055329,421.2413923,313.0063885,366.5521422,-0.343143,-0.502072,-0.296612,-0.461727,-0.24839,-0.41875,-0.446813,-0.5096,-0.395444,-0.448551,-0.339824,-0.382678,-0.470473,-0.577524,-0.463813,-0.569074,-0.457033,-0.56048,-0.513616,-0.486278,-0.431315,-0.34054,-0.328917,-0.178936,-0.343143,-0.502072,-0.296612,-0.461727,-0.24839,-0.41875,-0.446813,-0.5096,-0.395444,-0.448551
2022-05-08 14:55:00.700894-07:00,320.6927027,345.4259034,320.1887502,474.8835702,347.5080422,352.9039142,346.36912,442.7361643,369.5063106,413.44444,340.9656251,494.8393279,376.8183809,368.8359187,339.1086641,455.329415,336.4105597,366.3652187,331.4099579,484.8483897,372.1711277,395.0861584,357.8388186,429.8689065,392.3406878,409.2258468,410.8830663,422.4980942,347.9731527,341.7103232,382.4325161,427.2858542,309.5119637,377.5997903,-0.306374,-0.47258,-0.229144,-0.402263,-0.148518,-0.325985,-0.445012,-0.510472,-0.393928,-0.450463,-0.338712,-0.385729,-0.480484,-0.590302,-0.480484,-0.590302,-0.480484,-0.590302,-0.533071,-0.501566,-0.463915,-0.381206,-0.378587,-0.247557,-0.306374,-0.47258,-0.229144,-0.402263,-0.148518,-0.325985,-0.445012,-0.510472,-0.393928,-0.450463
2022-05-08 14:55:00.761002-07:00,319.4123014,348.6254258,320.3419119,474.1600775,348.9014825,355.367124,350.8061392,445.1249897,369.1891442,418.6798341,344.345745,499.7355583,377.474626,372.8593429,340.074166,457.6231273,337.6273971,371.3356789,334.020666,486.5712512,372.897293,399.5260489,362.6412298,433.1859785,391.9454386,412.6614692,411.57527,425.2825539,347.4087325,349.3376907,385.3941632,428.4989858,310.0375411,385.8647673,-0.269388,-0.454365,-0.172761,-0.362552,-0.072214,-0.262513,-0.420084,-0.500212,-0.356435,-0.424465,-0.287283,-0.342165,-0.484999,-0.602337,-0.484999,-0.602337,-0.484999,-0.602337,-0.543253,-0.510985,-0.482414,-0.407767,-0.408326,-0.293349,-0.269388,-0.454365,-0.172761,-0.362552,-0.072214,-0.262513,-0.420084,-0.500212,-0.356435,-0.424465
2022-05-08 14:55:01.391510-07:00,319.6660406,348.8729384,322.6066219,472.8531392,347.936744,355.972805,350.7557432,446.1047172,367.696826,419.0501946,343.2364095,499.6674206,377.1504275,373.5273894,341.1903696,459.3002173,336.2856746,370.484037,336.4280587,486.8104713,372.5199812,404.3927743,367.4641992,435.8121053,392.4082017,411.2688677,413.3634889,424.2594337,348.2991203,346.6918862,387.2141564,427.3857975,311.3363936,384.4134418,-0.270879,-0.453058,-0.177525,-0.364594,-0.080413,-0.268411,-0.406118,-0.492817,-0.333471,-0.40487,-0.25425,-0.308941,-0.487039,-0.606653,-0.487039,-0.606653,-0.487039,-0.606653,-0.554206,-0.514873,-0.501313,-0.42603,-0.437647,-0.32803,-0.270879,-0.453058,-0.177525,-0.364594,-0.080413,-0.268411,-0.406118,-0.492817,-0.333471,-0.40487
2022-05-08 14:55:01.481495-07:00,320.9614037,344.8870671,321.3080432,473.5002228,346.920984,354.0528758,348.3771241,442.0681992,368.1079113,415.2248793,341.3936599,497.1603854,375.0259451,372.1457487,343.6236814,459.1384408,337.3621239,373.3340637,336.4311253,487.8305575,369.8609056,403.8729429,370.1747052,436.4291887,391.5264131,411.3443395,411.314458,422.8191932,349.22261,345.7357613,383.531073,426.9193974,310.9735398,380.9845522,-0.297652,-0.458462,-0.215726,-0.383748,-0.130291,-0.302792,-0.403368,-0.478351,-0.320976,-0.379015,-0.230757,-0.270437,-0.492267,-0.603991,-0.492267,-0.603991,-0.492267,-0.603991,-0.559982,-0.512807,-0.513013,-0.43363,-0.457097,-0.346891,-0.297652,-0.458462,-0.215726,-0.383748,-0.130291,-0.302792,-0.403368,-0.478351,-0.320976,-0.379015
2022-05-08 14:55:01.510915-07:00,318.5294578,341.3963535,317.4880814,470.8913095,348.8122623,348.3620266,345.6507942,436.4402511,370.0024782,408.3938074,334.6827314,491.1453157,377.1509114,373.6839192,345.136578,460.4957709,334.9942987,371.6241153,339.1405936,489.4255645,370.2405615,407.0889086,374.0683593,438.4887569,392.7713292,409.5265944,411.3774105,421.6754087,347.8479415,338.592677,378.9968463,422.0274494,310.1641941,371.666763,-0.330573,-0.474285,-0.267043,-0.419768,-0.200879,-0.361109,-0.391734,-0.464786,-0.296851,-0.350267,-0.192762,-0.224885,-0.487513,-0.597119,-0.487513,-0.597119,-0.487513,-0.597119,-0.554585,-0.505643,-0.508363,-0.427982,-0.453795,-0.343295,-0.330573,-0.474285,-0.267043,-0.419768,-0.200879,-0.361109,-0.391734,-0.464786,-0.296851,-0.350267
2022-05-08 14:55:01.571593-07:00,320.8285687,339.6745552,315.8641168,469.5257703,351.7479271,343.1843867,340.795414,430.1673086,372.2036782,400.0662182,326.2625881,485.2645513,375.3233843,375.9201406,347.4583897,462.1692279,334.2896722,375.2637706,342.4690594,491.2711117,368.3464304,409.7586272,378.3786723,437.63373,390.7021273,408.1257699,409.4439815,418.3499655,351.4894614,331.5260057,373.0026989,421.4487332,312.6337308,362.4118276,-0.370292,-0.5008,-0.331363,-0.469863,-0.291156,-0.437113,-0.382513,-0.453074,-0.273419,-0.320808,-0.153465,-0.175802,-0.485193,-0.589786,-0.485193,-0.589786,-0.485193,-0.589786,-0.552591,-0.498434,-0.507485,-0.422979,-0.454611,-0.34105,-0.370292,-0.5008,-0.331363,-0.469863,-0.291156,-0.437113,-0.382513,-0.453074,-0.273419,-0.320808
2022-05-08 14:55:01.573687-07:00,320.5951787,338.1279018,310.8687471,467.1937127,353.298704,340.2167407,335.8703621,425.2350026,375.1128989,395.4003897,319.8634698,478.6404802,376.1605436,375.5432444,345.6750971,464.1297772,334.0009288,377.7414746,344.4863993,492.4825047,367.9336114,415.2307892,385.5133623,439.6368649,391.9641282,404.0311836,406.3409465,415.5539473,349.9812042,328.3927471,369.1763314,415.8973478,316.3799224,357.5744066,-0.38957,-0.525449,-0.368566,-0.50946,-0.347125,-0.492867,-0.370119,-0.447506,-0.245785,-0.294956,-0.108998,-0.12746,-0.477003,-0.581665,-0.477003,-0.581665,-0.477003,-0.581665,-0.547907,-0.494746,-0.504116,-0.421398,-0.453136,-0.342041,-0.38957,-0.525449,-0.368566,-0.50946,-0.347125,-0.492867,-0.370119,-0.447506,-0.245785,-0.294956
2022-05-08 14:55:01.575139-07:00,321.6266689,336.0241532,312.3790008,465.3781221,354.3681207,340.4591925,334.0945019,422.8448791,377.8899291,391.476403,314.5188325,474.9958279,374.8889079,375.7538005,346.7738639,462.0152472,335.0467817,375.6977016,346.9776924,495.0905341,367.088653,415.3412571,387.114086,441.526675,393.3303958,404.7106345,406.0333097,412.5973678,353.5917693,327.7928719,365.2088643,412.4539096,318.717195,350.9084395,-0.401605,-0.544681,-0.397762,-0.541831,-0.393902,-0.538958,-0.367672,-0.447331,-0.231982,-0.27989,-0.08238,-0.095664,-0.465219,-0.567862,-0.463579,-0.565843,-0.461933,-0.563816,-0.543735,-0.489095,-0.500258,-0.416273,-0.449873,-0.337703,-0.401605,-0.544681,-0.397762,-0.541831,-0.393902,-0.538958,-0.367672,-0.447331,-0.231982,-0.27989
2022-05-08 14:55:01.576977-07:00,323.4475249,334.3546842,309.4327347,463.8157834,355.6326189,339.5982837,331.3873919,419.3725461,379.7700929,387.3900206,315.3614397,474.7127417,375.4543964,375.4513776,344.5663736,461.4661481,332.8315594,377.3494884,346.9419782,494.9595915,369.9663884,414.4343865,388.5950919,438.6004104,394.7855995,405.9985107,404.82431,411.2562077,351.236262,324.9593191,364.2621471,410.0959098,321.7781027,350.3411146,-0.415983,-0.55886,-0.415983,-0.55886,-0.415983,-0.55886,-0.37683,-0.452385,-0.239201,-0.284064,-0.086808,-0.09821,-0.429317,-0.532296,-0.40992,-0.508064,-0.389809,-0.482947,-0.536732,-0.48136,-0.491533,-0.40598,-0.439266,-0.324762,-0.415983,-0.55886,-0.415983,-0.55886,-0.415983,-0.55886,-0.37683,-0.452385,-0.239201,-0.284064
2022-05-08 14:55:01.578274-07:00,323.4759306,332.4676654,307.6380232,461.6822289,356.034015,337.2518631,332.5116733,418.2678481,378.3358671,388.6733753,312.7110346,473.9587341,374.3445593,374.7583167,345.6185229,461.4146599,333.1505772,375.7807417,344.0673665,491.6879582,367.160755,413.0869484,382.993754,438.7654523,393.6099229,405.3149548,405.2279738,411.2054085,353.2415978,325.011353,362.1737687,408.8056339,323.3632904,348.8348083,-0.430009,-0.5687,-0.430009,-0.5687,-0.430009,-0.5687,-0.394074,-0.458552,-0.26591,-0.303276,-0.123229,-0.131443,-0.381646,-0.489833,-0.331989,-0.42577,-0.279039,-0.357484,-0.528165,-0.468055,-0.478339,-0.384805,-0.420516,-0.295121,-0.430009,-0.5687,-0.430009,-0.5687,-0.430009,-0.5687,-0.394074,-0.458552,-0.26591,-0.303276
2022-05-08 14:55:01.600903-07:00,324.63883,332.0840123,308.6124583,461.6181238,356.1391254,336.3704093,329.3924745,417.3410005,380.5122868,386.7032338,310.6389444,472.6945805,376.4467395,373.4329802,345.7875922,462.531047,335.0092951,370.9806538,342.0600854,490.9574565,368.3724617,409.5896168,378.683606,437.4902757,395.5792489,404.5694313,403.8869463,410.5502884,356.180274,322.666257,360.1833443,408.3965208,324.5549455,347.9005519,-0.437787,-0.572915,-0.437787,-0.572915,-0.437787,-0.572915,-0.410473,-0.463474,-0.298012,-0.328349,-0.172663,-0.179025,-0.348597,-0.459985,-0.268963,-0.355109,-0.183001,-0.241878,-0.516126,-0.452778,-0.459368,-0.357521,-0.393131,-0.254887,-0.437787,-0.572915,-0.437787,-0.572915,-0.437787,-0.572915,-0.410473,-0.463474,-0.298012,-0.328349
