,Pinky MCP:X,Pinky MCP:Y,Pinky MCP:Z,Pinky MCP:W,Pinky PIP:X,Pinky PIP:Y,Pinky PIP:Z,Pinky PIP:W,Pinky DIP:X,Pinky DIP:Y,Pinky DIP:Z,Pinky DIP:W,Ring MCP:X,Ring MCP:Y,Ring MCP:Z,Ring MCP:W,Ring PIP:X,Ring PIP:Y,Ring PIP:Z,Ring PIP:W,Ring DIP:X,Ring DIP:Y,Ring DIP:Z,Ring DIP:W,Middle MCP:X,Middle MCP:Y,Middle MCP:Z,Middle MCP:W,Middle PIP:X,Middle PIP:Y,Middle PIP:Z,Middle PIP:W,Middle DIP:X,Middle DIP:Y,Middle DIP:Z,Middle DIP:W,Index MCP:X,Index MCP:Y,Index MCP:Z,Index MCP:W,Index PIP:X,Index PIP:Y,Index PIP:Z,Index PIP:W,Index DIP:X,Index DIP:Y,Index DIP:Z,Index DIP:W,Thumbs CMC:X,Thumbs CMC:Y,Thumbs CMC:Z,Thumbs CMC:W,Thumbs MCP:X,Thumbs MCP:Y,Thumbs MCP:Z,Thumbs MCP:W,Thumbs IP:X,Thumbs IP:Y,Thumbs IP:Z,Thumbs IP:W,Hand:X,Hand:Y,Hand:Z,Hand:W,Pinky MCP:X,Pinky MCP:Y,Pinky MCP:Z,Pinky MCP:W,Pinky PIP:X,Pinky PIP:Y,Pinky PIP:Z,Pinky PIP:W,Pinky DIP:X,Pinky DIP:Y,Pinky DIP:Z,Pinky DIP:W,Ring MCP:X,Ring MCP:Y,Ring MCP:Z,Ring MCP:W,Ring PIP:X,Ring PIP:Y,Ring PIP:Z,Ring PIP:W,Ring DIP:X,Ring DIP:Y,Ring DIP:Z,Ring DIP:W,Middle MCP:X,Middle MCP:Y,Middle MCP:Z,Middle MCP:W,Middle PIP:X,Middle PIP:Y,Middle PIP:Z,Middle PIP:W,Middle DIP:X,Middle DIP:Y,Middle DIP:Z,Middle DIP:W,Index MCP:X,Index MCP:Y,Index MCP:Z,Index MCP:W,Index PIP:X,Index PIP:Y,Index PIP:Z,Index PIP:W,Index DIP:X,Index DIP:Y,Index DIP:Z,Index DIP:W,Thumbs CMC:X,Thumbs CMC:Y,Thumbs CMC:Z,Thumbs CMC:W,Thumbs MCP:X,Thumbs MCP:Y,Thumbs MCP:Z,Thumbs MCP:W,Thumbs IP:X,Thumbs IP:Y,Thumbs IP:Z,Thumbs IP:W,Hand:X,Hand:Y,Hand:Z,Hand:W
910,-0.571539,-0.359444,-0.511801,0.531228,-0.572326,-0.35819,-0.510635,0.532349,-0.57311,-0.356934,-0.509466,0.533467,-0.406133,-0.390608,-0.531168,0.632726,-0.551095,-0.117527,-0.117373,0.817744,-0.530153,0.190935,0.331757,0.756584,-0.40181,-0.322326,-0.519179,0.681989,-0.515051,0.008247,0.035481,0.856385,-0.391284,0.335025,0.573814,0.636705,-0.260909,-0.464902,-0.501714,0.681231,-0.260909,-0.464902,-0.501714,0.681231,-0.260909,-0.464902,-0.501714,0.681231,0.011482,-0.384175,-0.328166,0.862893,-0.136368,-0.544002,-0.137299,0.816465,-0.15967,-0.537624,-0.102008,0.82162,-0.422696,-0.423871,-0.521913,0.607675,-0.571539,-0.359444,-0.511801,0.531228,-0.572326,-0.35819,-0.510635,0.532349,-0.57311,-0.356934,-0.509466,0.533467,-0.406133,-0.390608,-0.531168,0.632726,-0.551095,-0.117527,-0.117373,0.817744,-0.530153,0.190935,0.331757,0.756584,-0.40181,-0.322326,-0.519179,0.681989,-0.515051,0.008247,0.035481,0.856385,-0.391284,0.335025,0.573814,0.636705,-0.260909,-0.464902,-0.501714,0.681231,-0.260909,-0.464902,-0.501714,0.681231,-0.260909,-0.464902,-0.501714,0.681231,0.011482,-0.384175,-0.328166,0.862893,-0.136368,-0.544002,-0.137299,0.816465,-0.15967,-0.537624,-0.102008,0.82162,-0.422696,-0.423871,-0.521913,0.607675
911,-0.572317,-0.350755,-0.507077,0.540645,-0.573197,-0.349315,-0.505716,0.541918,-0.574074,-0.347872,-0.504352,0.543188,-0.402979,-0.38245,-0.5324,0.638663,-0.545719,-0.104165,-0.103042,0.825059,-0.515517,0.20713,0.35897,0.749987,-0.401692,-0.325728,-0.519986,0.679823,-0.517143,0.004255,0.031331,0.855314,-0.396278,0.332294,0.56833,0.639957,-0.266163,-0.459396,-0.495354,0.687559,-0.266163,-0.459396,-0.495354,0.687559,-0.266163,-0.459396,-0.495354,0.687559,0.011111,-0.388887,-0.331244,0.859605,-0.140589,-0.547188,-0.137491,0.813582,-0.164145,-0.540589,-0.102142,0.818772,-0.42116,-0.424824,-0.523941,0.606328,-0.572317,-0.350755,-0.507077,0.540645,-0.573197,-0.349315,-0.505716,0.541918,-0.574074,-0.347872,-0.504352,0.543188,-0.402979,-0.38245,-0.5324,0.638663,-0.545719,-0.104165,-0.103042,0.825059,-0.515517,0.20713,0.35897,0.749987,-0.401692,-0.325728,-0.519986,0.679823,-0.517143,0.004255,0.031331,0.855314,-0.396278,0.332294,0.56833,0.639957,-0.266163,-0.459396,-0.495354,0.687559,-0.266163,-0.459396,-0.495354,0.687559,-0.266163,-0.459396,-0.495354,0.687559,0.011111,-0.388887,-0.331244,0.859605,-0.140589,-0.547188,-0.137491,0.813582,-0.164145,-0.540589,-0.102142,0.818772,-0.42116,-0.424824,-0.523941,0.606328
912,-0.576658,-0.348409,-0.502452,0.541866,-0.576658,-0.348409,-0.502452,0.541866,-0.576658,-0.348409,-0.502452,0.541866,-0.40612,-0.378721,-0.530627,0.640369,-0.546726,-0.097228,-0.097451,0.825918,-0.511791,0.215483,0.367014,0.746283,-0.405749,-0.326441,-0.518319,0.678343,-0.520716,0.007134,0.033065,0.85306,-0.396654,0.337435,0.56927,0.636188,-0.270793,-0.457694,-0.493235,0.688409,-0.270793,-0.457694,-0.493235,0.688409,-0.270793,-0.457694,-0.493235,0.688409,0.008727,-0.388677,-0.333497,0.858856,-0.145349,-0.545778,-0.136234,0.813904,-0.16898,-0.53893,-0.100658,0.819065,-0.42315,-0.423349,-0.523901,0.60601,-0.576658,-0.348409,-0.502452,0.541866,-0.576658,-0.348409,-0.502452,0.541866,-0.576658,-0.348409,-0.502452,0.541866,-0.40612,-0.378721,-0.530627,0.640369,-0.546726,-0.097228,-0.097451,0.825918,-0.511791,0.215483,0.367014,0.746283,-0.405749,-0.326441,-0.518319,0.678343,-0.520716,0.007134,0.033065,0.85306,-0.396654,0.337435,0.56927,0.636188,-0.270793,-0.457694,-0.493235,0.688409,-0.270793,-0.457694,-0.493235,0.688409,-0.270793,-0.457694,-0.493235,0.688409,0.008727,-0.388677,-0.333497,0.858856,-0.145349,-0.545778,-0.136234,0.813904,-0.16898,-0.53893,-0.100658,0.819065,-0.42315,-0.423349,-0.523901,0.60601
913,-0.57767,-0.346155,-0.501298,0.5433,-0.57767,-0.346155,-0.501298,0.5433,-0.57767,-0.346155,-0.501298,0.5433,-0.407575,-0.375717,-0.529553,0.642101,-0.546371,-0.093591,-0.095118,0.826845,-0.509387,0.218646,0.369919,0.745573,-0.406878,-0.325845,-0.518067,0.678146,-0.521196,0.008871,0.034045,0.852711,-0.395554,0.339502,0.570483,0.634685,-0.271991,-0.456034,-0.493128,0.689115,-0.271991,-0.456034,-0.493128,0.689115,-0.271991,-0.456034,-0.493128,0.689115,0.010037,-0.388613,-0.337635,0.857252,-0.147134,-0.54507,-0.137488,0.813847,-0.170965,-0.538071,-0.10156,0.819107,-0.423029,-0.422236,-0.525127,0.605809,-0.57767,-0.346155,-0.501298,0.5433,-0.57767,-0.346155,-0.501298,0.5433,-0.57767,-0.346155,-0.501298,0.5433,-0.407575,-0.375717,-0.529553,0.642101,-0.546371,-0.093591,-0.095118,0.826845,-0.509387,0.218646,0.369919,0.745573,-0.406878,-0.325845,-0.518067,0.678146,-0.521196,0.008871,0.034045,0.852711,-0.395554,0.339502,0.570483,0.634685,-0.271991,-0.456034,-0.493128,0.689115,-0.271991,-0.456034,-0.493128,0.689115,-0.271991,-0.456034,-0.493128,0.689115,0.010037,-0.388613,-0.337635,0.857252,-0.147134,-0.54507,-0.137488,0.813847,-0.170965,-0.538071,-0.10156,0.819107,-0.423029,-0.422236,-0.525127,0.605809
914,-0.57777,-0.345162,-0.501356,0.543771,-0.57777,-0.345162,-0.501356,0.543771,-0.57777,-0.345162,-0.501356,0.543771,-0.407963,-0.374133,-0.529241,0.643036,-0.545885,-0.091751,-0.093893,0.827511,-0.507857,0.220205,0.371719,0.745263,-0.408272,-0.325905,-0.517073,0.678038,-0.522306,0.009834,0.034937,0.851985,-0.395715,0.341043,0.570852,0.633425,-0.274823,-0.454626,-0.490632,0.690701,-0.274823,-0.454626,-0.490632,0.690701,-0.274823,-0.454626,-0.490632,0.690701,0.010564,-0.387895,-0.338491,0.857234,-0.147993,-0.544128,-0.136399,0.814505,-0.171977,-0.53703,-0.100145,0.819752,-0.423354,-0.42201,-0.525226,0.605653,-0.57777,-0.345162,-0.501356,0.543771,-0.57777,-0.345162,-0.501356,0.543771,-0.57777,-0.345162,-0.501356,0.543771,-0.407963,-0.374133,-0.529241,0.643036,-0.545885,-0.091751,-0.093893,0.827511,-0.507857,0.220205,0.371719,0.745263,-0.408272,-0.325905,-0.517073,0.678038,-0.522306,0.009834,0.034937,0.851985,-0.395715,0.341043,0.570852,0.633425,-0.274823,-0.454626,-0.490632,0.690701,-0.274823,-0.454626,-0.490632,0.690701,-0.274823,-0.454626,-0.490632,0.690701,0.010564,-0.387895,-0.338491,0.857234,-0.147993,-0.544128,-0.136399,0.814505,-0.171977,-0.53703,-0.100145,0.819752,-0.423354,-0.42201,-0.525226,0.605653
915,-0.578266,-0.348394,-0.504099,0.538622,-0.578266,-0.348394,-0.504099,0.538622,-0.578266,-0.348394,-0.504099,0.538622,-0.410266,-0.375845,-0.529116,0.64067,-0.548215,-0.095067,-0.099791,0.824902,-0.512858,0.215764,0.361081,0.74836,-0.408801,-0.324894,-0.518186,0.677355,-0.522096,0.009463,0.031219,0.852263,-0.396758,0.339495,0.566354,0.637628,-0.278487,-0.455157,-0.489284,0.689839,-0.278487,-0.455157,-0.489284,0.689839,-0.278487,-0.455157,-0.489284,0.689839,0.010984,-0.387383,-0.341172,0.856397,-0.148745,-0.543354,-0.138133,0.814592,-0.172405,-0.536316,-0.102315,0.819862,-0.424191,-0.421512,-0.526129,0.60463,-0.578266,-0.348394,-0.504099,0.538622,-0.578266,-0.348394,-0.504099,0.538622,-0.578266,-0.348394,-0.504099,0.538622,-0.410266,-0.375845,-0.529116,0.64067,-0.548215,-0.095067,-0.099791,0.824902,-0.512858,0.215764,0.361081,0.74836,-0.408801,-0.324894,-0.518186,0.677355,-0.522096,0.009463,0.031219,0.852263,-0.396758,0.339495,0.566354,0.637628,-0.278487,-0.455157,-0.489284,0.689839,-0.278487,-0.455157,-0.489284,0.689839,-0.278487,-0.455157,-0.489284,0.689839,0.010984,-0.387383,-0.341172,0.856397,-0.148745,-0.543354,-0.138133,0.814592,-0.172405,-0.536316,-0.102315,0.819862,-0.424191,-0.421512,-0.526129,0.60463
916,-0.57608,-0.348654,-0.507621,0.537487,-0.57608,-0.348654,-0.507621,0.537487,-0.57608,-0.348654,-0.507621,0.537487,-0.410068,-0.375926,-0.529448,0.640475,-0.547423,-0.099015,-0.105854,0.824208,-0.51577,0.208466,0.35042,0.753478,-0.408195,-0.322456,-0.518235,0.678846,-0.520111,0.009257,0.029336,0.853545,-0.396462,0.336777,0.56362,0.641663,-0.278311,-0.455983,-0.489907,0.688922,-0.278311,-0.455983,-0.489907,0.688922,-0.278311,-0.455983,-0.489907,0.688922,0.013815,-0.38572,-0.342888,0.856421,-0.146566,-0.542251,-0.13951,0.815487,-0.169783,-0.535436,-0.104259,0.820739,-0.4235,-0.42091,-0.52693,0.604837,-0.57608,-0.348654,-0.507621,0.537487,-0.57608,-0.348654,-0.507621,0.537487,-0.57608,-0.348654,-0.507621,0.537487,-0.410068,-0.375926,-0.529448,0.640475,-0.547423,-0.099015,-0.105854,0.824208,-0.51577,0.208466,0.35042,0.753478,-0.408195,-0.322456,-0.518235,0.678846,-0.520111,0.009257,0.029336,0.853545,-0.396462,0.336777,0.56362,0.641663,-0.278311,-0.455983,-0.489907,0.688922,-0.278311,-0.455983,-0.489907,0.688922,-0.278311,-0.455983,-0.489907,0.688922,0.013815,-0.38572,-0.342888,0.856421,-0.146566,-0.542251,-0.13951,0.815487,-0.169783,-0.535436,-0.104259,0.820739,-0.4235,-0.42091,-0.52693,0.604837
917,-0.572114,-0.355122,-0.516298,0.52916,-0.572114,-0.355122,-0.516298,0.52916,-0.572114,-0.355122,-0.516298,0.52916,-0.41108,-0.382996,-0.530274,0.634931,-0.550259,-0.113523,-0.12299,0.818047,-0.529093,0.18903,0.320134,0.762786,-0.405983,-0.326242,-0.521746,0.675666,-0.52082,0.001456,0.018919,0.853455,-0.404153,0.328507,0.551175,0.651882,-0.278947,-0.460072,-0.490306,0.685655,-0.278947,-0.460072,-0.490306,0.685655,-0.278947,-0.460072,-0.490306,0.685655,0.015774,-0.385273,-0.343372,0.856394,-0.142439,-0.542854,-0.143762,0.815079,-0.164137,-0.536692,-0.110894,0.820197,-0.423449,-0.422356,-0.527398,0.603454,-0.572114,-0.355122,-0.516298,0.52916,-0.572114,-0.355122,-0.516298,0.52916,-0.572114,-0.355122,-0.516298,0.52916,-0.41108,-0.382996,-0.530274,0.634931,-0.550259,-0.113523,-0.12299,0.818047,-0.529093,0.18903,0.320134,0.762786,-0.405983,-0.326242,-0.521746,0.675666,-0.52082,0.001456,0.018919,0.853455,-0.404153,0.328507,0.551175,0.651882,-0.278947,-0.460072,-0.490306,0.685655,-0.278947,-0.460072,-0.490306,0.685655,-0.278947,-0.460072,-0.490306,0.685655,0.015774,-0.385273,-0.343372,0.856394,-0.142439,-0.542854,-0.143762,0.815079,-0.164137,-0.536692,-0.110894,0.820197,-0.423449,-0.422356,-0.527398,0.603454
918,-0.566334,-0.36898,-0.535517,0.506302,-0.566334,-0.36898,-0.535517,0.506302,-0.566334,-0.36898,-0.535517,0.506302,-0.416305,-0.402425,-0.535018,0.615224,-0.557978,-0.154648,-0.176094,0.796075,-0.564066,0.130708,0.22562,0.783479,-0.392469,-0.349689,-0.546498,0.65194,-0.523042,-0.052357,-0.059152,0.848639,-0.453994,0.264957,0.450771,0.721452,-0.284237,-0.469498,-0.493085,0.675017,-0.284237,-0.469498,-0.493085,0.675017,-0.284237,-0.469498,-0.493085,0.675017,0.02493,-0.37394,-0.347707,0.859446,-0.128436,-0.535545,-0.154645,0.820232,-0.147875,-0.530507,-0.124638,0.825325,-0.426159,-0.42135,-0.529373,0.600514,-0.566334,-0.36898,-0.535517,0.506302,-0.566334,-0.36898,-0.535517,0.506302,-0.566334,-0.36898,-0.535517,0.506302,-0.416305,-0.402425,-0.535018,0.615224,-0.557978,-0.154648,-0.176094,0.796075,-0.564066,0.130708,0.22562,0.783479,-0.392469,-0.349689,-0.546498,0.65194,-0.523042,-0.052357,-0.059152,0.848639,-0.453994,0.264957,0.450771,0.721452,-0.284237,-0.469498,-0.493085,0.675017,-0.284237,-0.469498,-0.493085,0.675017,-0.284237,-0.469498,-0.493085,0.675017,0.02493,-0.37394,-0.347707,0.859446,-0.128436,-0.535545,-0.154645,0.820232,-0.147875,-0.530507,-0.124638,0.825325,-0.426159,-0.42135,-0.529373,0.600514
919,-0.553782,-0.39045,-0.564624,0.471247,-0.553782,-0.39045,-0.564624,0.471247,-0.553782,-0.39045,-0.564624,0.471247,-0.426162,-0.440429,-0.540348,0.576569,-0.560807,-0.24716,-0.282969,0.737792,-0.612609,-0.01738,0.016211,0.790028,-0.374358,-0.391396,-0.578993,0.609453,-0.516326,-0.163532,-0.21518,0.812627,-0.531424,0.104516,0.201507,0.816125,-0.288109,-0.503907,-0.505059,0.638738,-0.288109,-0.503907,-0.505059,0.638738,-0.288109,-0.503907,-0.505059,0.638738,0.046244,-0.348772,-0.360343,0.863929,-0.100724,-0.51782,-0.177286,0.830835,-0.117043,-0.514377,-0.150932,0.836024,-0.430624,-0.419061,-0.529123,0.599149,-0.553782,-0.39045,-0.564624,0.471247,-0.553782,-0.39045,-0.564624,0.471247,-0.553782,-0.39045,-0.564624,0.471247,-0.426162,-0.440429,-0.540348,0.576569,-0.560807,-0.24716,-0.282969,0.737792,-0.612609,-0.01738,0.016211,0.790028,-0.374358,-0.391396,-0.578993,0.609453,-0.516326,-0.163532,-0.21518,0.812627,-0.531424,0.104516,0.201507,0.816125,-0.288109,-0.503907,-0.505059,0.638738,-0.288109,-0.503907,-0.505059,0.638738,-0.288109,-0.503907,-0.505059,0.638738,0.046244,-0.348772,-0.360343,0.863929,-0.100724,-0.51782,-0.177286,0.830835,-0.117043,-0.514377,-0.150932,0.836024,-0.430624,-0.419061,-0.529123,0.599149
920,-0.544444,-0.398657,-0.586666,0.447746,-0.544444,-0.398657,-0.586666,0.447746,-0.544444,-0.398657,-0.586666,0.447746,-0.435931,-0.472671,-0.549129,0.533857,-0.544258,-0.3424,-0.390625,0.658755,-0.614798,-0.188356,-0.205001,0.737916,-0.371603,-0.43629,-0.601455,0.55661,-0.4969,-0.285531,-0.378683,0.726747,-0.564059,-0.101364,-0.111605,0.811854,-0.293248,-0.532771,-0.520257,0.599579,-0.293248,-0.532771,-0.520257,0.599579,-0.293248,-0.532771,-0.520257,0.599579,0.056986,-0.329062,-0.378983,0.863043,-0.084612,-0.501925,-0.206725,0.83557,-0.097346,-0.499612,-0.185415,0.840555,-0.438456,-0.413364,-0.528489,0.597985,-0.544444,-0.398657,-0.586666,0.447746,-0.544444,-0.398657,-0.586666,0.447746,-0.544444,-0.398657,-0.586666,0.447746,-0.435931,-0.472671,-0.549129,0.533857,-0.544258,-0.3424,-0.390625,0.658755,-0.614798,-0.188356,-0.205001,0.737916,-0.371603,-0.43629,-0.601455,0.55661,-0.4969,-0.285531,-0.378683,0.726747,-0.564059,-0.101364,-0.111605,0.811854,-0.293248,-0.532771,-0.520257,0.599579,-0.293248,-0.532771,-0.520257,0.599579,-0.293248,-0.532771,-0.520257,0.599579,0.056986,-0.329062,-0.378983,0.863043,-0.084612,-0.501925,-0.206725,0.83557,-0.097346,-0.499612,-0.185415,0.840555,-0.438456,-0.413364,-0.528489,0.597985
921,-0.538266,-0.397337,-0.602486,0.435206,-0.538266,-0.397337,-0.602486,0.435206,-0.538266,-0.397337,-0.602486,0.435206,-0.436452,-0.491931,-0.565659,0.497537,-0.518094,-0.405052,-0.466538,0.591485,-0.582709,-0.304861,-0.352084,0.665993,-0.372159,-0.469384,-0.61912,0.507806,-0.469154,-0.372452,-0.487409,0.635301,-0.541564,-0.256,-0.330155,0.7295,-0.305278,-0.550685,-0.526712,0.571074,-0.305278,-0.550685,-0.526712,0.571074,-0.305278,-0.550685,-0.526712,0.571074,0.058458,-0.320153,-0.389679,0.86153,-0.072967,-0.495062,-0.235625,0.833109,-0.080053,-0.493966,-0.223664,0.836399,-0.445517,-0.409446,-0.530985,0.593232,-0.538266,-0.397337,-0.602486,0.435206,-0.538266,-0.397337,-0.602486,0.435206,-0.538266,-0.397337,-0.602486,0.435206,-0.436452,-0.491931,-0.565659,0.497537,-0.518094,-0.405052,-0.466538,0.591485,-0.582709,-0.304861,-0.352084,0.665993,-0.372159,-0.469384,-0.61912,0.507806,-0.469154,-0.372452,-0.487409,0.635301,-0.541564,-0.256,-0.330155,0.7295,-0.305278,-0.550685,-0.526712,0.571074,-0.305278,-0.550685,-0.526712,0.571074,-0.305278,-0.550685,-0.526712,0.571074,0.058458,-0.320153,-0.389679,0.86153,-0.072967,-0.495062,-0.235625,0.833109,-0.080053,-0.493966,-0.223664,0.836399,-0.445517,-0.409446,-0.530985,0.593232
922,-0.533588,-0.394964,-0.618617,0.420238,-0.533588,-0.394964,-0.618617,0.420238,-0.533588,-0.394964,-0.618617,0.420238,-0.440527,-0.499193,-0.57796,0.471916,-0.503034,-0.436136,-0.510026,0.544625,-0.556594,-0.365322,-0.43302,0.607648,-0.379711,-0.488986,-0.630122,0.468678,-0.450541,-0.424617,-0.550355,0.560199,-0.510604,-0.350101,-0.457434,0.638331,-0.319253,-0.552798,-0.529656,0.55853,-0.319253,-0.552798,-0.529656,0.55853,-0.319253,-0.552798,-0.529656,0.55853,0.053341,-0.315585,-0.410633,0.853781,-0.07306,-0.489641,-0.270252,0.825759,-0.075755,-0.489232,-0.265701,0.827234,-0.456307,-0.402827,-0.532868,0.587849,-0.533588,-0.394964,-0.618617,0.420238,-0.533588,-0.394964,-0.618617,0.420238,-0.533588,-0.394964,-0.618617,0.420238,-0.440527,-0.499193,-0.57796,0.471916,-0.503034,-0.436136,-0.510026,0.544625,-0.556594,-0.365322,-0.43302,0.607648,-0.379711,-0.488986,-0.630122,0.468678,-0.450541,-0.424617,-0.550355,0.560199,-0.510604,-0.350101,-0.457434,0.638331,-0.319253,-0.552798,-0.529656,0.55853,-0.319253,-0.552798,-0.529656,0.55853,-0.319253,-0.552798,-0.529656,0.55853,0.053341,-0.315585,-0.410633,0.853781,-0.07306,-0.489641,-0.270252,0.825759,-0.075755,-0.489232,-0.265701,0.827234,-0.456307,-0.402827,-0.532868,0.587849
923,-0.527491,-0.38782,-0.630554,0.416833,-0.527491,-0.38782,-0.630554,0.416833,-0.527491,-0.38782,-0.630554,0.416833,-0.440569,-0.492663,-0.585115,0.469918,-0.492627,-0.440609,-0.529224,0.532076,-0.538573,-0.383088,-0.466766,0.587632,-0.383885,-0.49233,-0.635353,0.454499,-0.437274,-0.445588,-0.579673,0.523661,-0.485015,-0.393089,-0.516505,0.586058,-0.328485,-0.548157,-0.529442,0.557954,-0.328485,-0.548157,-0.529442,0.557954,-0.328485,-0.548157,-0.529442,0.557954,0.047101,-0.3146,-0.42253,0.848691,-0.076563,-0.487572,-0.289438,0.820145,-0.076844,-0.487528,-0.288964,0.820312,-0.463393,-0.397655,-0.533904,0.584879,-0.527491,-0.38782,-0.630554,0.416833,-0.527491,-0.38782,-0.630554,0.416833,-0.527491,-0.38782,-0.630554,0.416833,-0.440569,-0.492663,-0.585115,0.469918,-0.492627,-0.440609,-0.529224,0.532076,-0.538573,-0.383088,-0.466766,0.587632,-0.383885,-0.49233,-0.635353,0.454499,-0.437274,-0.445588,-0.579673,0.523661,-0.485015,-0.393089,-0.516505,0.586058,-0.328485,-0.548157,-0.529442,0.557954,-0.328485,-0.548157,-0.529442,0.557954,-0.328485,-0.548157,-0.529442,0.557954,0.047101,-0.3146,-0.42253,0.848691,-0.076563,-0.487572,-0.289438,0.820145,-0.076844,-0.487528,-0.288964,0.820312,-0.463393,-0.397655,-0.533904,0.584879
924,-0.535569,-0.367603,-0.628049,0.428472,-0.535569,-0.367603,-0.628049,0.428472,-0.535569,-0.367603,-0.628049,0.428472,-0.44358,-0.478587,-0.589677,0.475891,-0.488828,-0.432268,-0.539609,0.53199,-0.529263,-0.381692,-0.484227,0.582851,-0.389621,-0.484965,-0.638938,0.452507,-0.428578,-0.450907,-0.599121,0.504042,-0.464569,-0.413729,-0.555158,0.55209,-0.337843,-0.541666,-0.531335,0.556905,-0.337843,-0.541666,-0.531335,0.556905,-0.337843,-0.541666,-0.531335,0.556905,0.040314,-0.312607,-0.432161,0.844919,-0.07696,-0.485299,-0.311214,0.813454,-0.073687,-0.485807,-0.316689,0.811338,-0.470284,-0.390375,-0.536747,0.581673,-0.535569,-0.367603,-0.628049,0.428472,-0.535569,-0.367603,-0.628049,0.428472,-0.535569,-0.367603,-0.628049,0.428472,-0.44358,-0.478587,-0.589677,0.475891,-0.488828,-0.432268,-0.539609,0.53199,-0.529263,-0.381692,-0.484227,0.582851,-0.389621,-0.484965,-0.638938,0.452507,-0.428578,-0.450907,-0.599121,0.504042,-0.464569,-0.413729,-0.555158,0.55209,-0.337843,-0.541666,-0.531335,0.556905,-0.337843,-0.541666,-0.531335,0.556905,-0.337843,-0.541666,-0.531335,0.556905,0.040314,-0.312607,-0.432161,0.844919,-0.07696,-0.485299,-0.311214,0.813454,-0.073687,-0.485807,-0.316689,0.811338,-0.470284,-0.390375,-0.536747,0.581673
925,-0.536285,-0.360128,-0.624822,0.438523,-0.536285,-0.360128,-0.624822,0.438523,-0.536285,-0.360128,-0.624822,0.438523,-0.440489,-0.474938,-0.590368,0.481527,-0.479162,-0.435891,-0.547427,0.529837,-0.514386,-0.393706,-0.500546,0.574332,-0.389215,-0.485539,-0.638177,0.453314,-0.413409,-0.465112,-0.614292,0.485189,-0.436533,-0.443482,-0.588817,0.515808,-0.334571,-0.544362,-0.534157,0.553542,-0.334571,-0.544361,-0.534157,0.553542,-0.334571,-0.544361,-0.534157,0.553542,0.041306,-0.31,-0.424996,0.849454,-0.070708,-0.484223,-0.30969,0.815242,-0.065945,-0.484895,-0.31769,0.812158,-0.469926,-0.391614,-0.536298,0.581543,-0.536285,-0.360128,-0.624822,0.438523,-0.536285,-0.360128,-0.624822,0.438523,-0.536285,-0.360128,-0.624822,0.438523,-0.440489,-0.474938,-0.590368,0.481527,-0.479162,-0.435891,-0.547427,0.529837,-0.514386,-0.393706,-0.500546,0.574332,-0.389215,-0.485539,-0.638177,0.453314,-0.413409,-0.465112,-0.614292,0.485189,-0.436533,-0.443482,-0.588817,0.515808,-0.334571,-0.544362,-0.534157,0.553542,-0.334571,-0.544361,-0.534157,0.553542,-0.334571,-0.544361,-0.534157,0.553542,0.041306,-0.31,-0.424996,0.849454,-0.070708,-0.484223,-0.30969,0.815242,-0.065945,-0.484895,-0.31769,0.812158,-0.469926,-0.391614,-0.536298,0.581543
926,-0.538325,-0.361577,-0.623261,0.437052,-0.538325,-0.361577,-0.623261,0.437052,-0.538325,-0.361577,-0.623261,0.437052,-0.44549,-0.472999,-0.585238,0.485085,-0.477438,-0.440729,-0.549928,0.524776,-0.507055,-0.406306,-0.511933,0.561904,-0.398581,-0.481009,-0.629709,0.461768,-0.409273,-0.471946,-0.619191,0.475779,-0.419758,-0.462645,-0.608361,0.489551,-0.336267,-0.543149,-0.532639,0.555166,-0.336267,-0.54315,-0.532639,0.555166,-0.336267,-0.54315,-0.532639,0.555166,0.039835,-0.305152,-0.417222,0.855115,-0.066713,-0.480795,-0.306601,0.818768,-0.060525,-0.481613,-0.317104,0.814758,-0.471529,-0.390459,-0.534681,0.582511,-0.538325,-0.361577,-0.623261,0.437052,-0.538325,-0.361577,-0.623261,0.437052,-0.538325,-0.361577,-0.623261,0.437052,-0.44549,-0.472999,-0.585238,0.485085,-0.477438,-0.440729,-0.549928,0.524776,-0.507055,-0.406306,-0.511933,0.561904,-0.398581,-0.481009,-0.629709,0.461768,-0.409273,-0.471946,-0.619191,0.475779,-0.419758,-0.462645,-0.608361,0.489551,-0.336267,-0.543149,-0.532639,0.555166,-0.336267,-0.54315,-0.532639,0.555166,-0.336267,-0.54315,-0.532639,0.555166,0.039835,-0.305152,-0.417222,0.855115,-0.066713,-0.480795,-0.306601,0.818768,-0.060525,-0.481613,-0.317104,0.814758,-0.471529,-0.390459,-0.534681,0.582511
