,Pinky MCP:X,Pinky MCP:Y,Pinky MCP:Z,Pinky MCP:W,Pinky PIP:X,Pinky PIP:Y,Pinky PIP:Z,Pinky PIP:W,Pinky DIP:X,Pinky DIP:Y,Pinky DIP:Z,Pinky DIP:W,Ring MCP:X,Ring MCP:Y,Ring MCP:Z,Ring MCP:W,Ring PIP:X,Ring PIP:Y,Ring PIP:Z,Ring PIP:W,Ring DIP:X,Ring DIP:Y,Ring DIP:Z,Ring DIP:W,Middle MCP:X,Middle MCP:Y,Middle MCP:Z,Middle MCP:W,Middle PIP:X,Middle PIP:Y,Middle PIP:Z,Middle PIP:W,Middle DIP:X,Middle DIP:Y,Middle DIP:Z,Middle DIP:W,Index MCP:X,Index MCP:Y,Index MCP:Z,Index MCP:W,Index PIP:X,Index PIP:Y,Index PIP:Z,Index PIP:W,Index DIP:X,Index DIP:Y,Index DIP:Z,Index DIP:W,Thumbs CMC:X,Thumbs CMC:Y,Thumbs CMC:Z,Thumbs CMC:W,Thumbs MCP:X,Thumbs MCP:Y,Thumbs MCP:Z,Thumbs MCP:W,Thumbs IP:X,Thumbs IP:Y,Thumbs IP:Z,Thumbs IP:W,Hand:X,Hand:Y,Hand:Z,Hand:W,Pinky MCP:X,Pinky MCP:Y,Pinky MCP:Z,Pinky MCP:W,Pinky PIP:X,Pinky PIP:Y,Pinky PIP:Z,Pinky PIP:W,Pinky DIP:X,Pinky DIP:Y,Pinky DIP:Z,Pinky DIP:W,Ring MCP:X,Ring MCP:Y,Ring MCP:Z,Ring MCP:W,Ring PIP:X,Ring PIP:Y,Ring PIP:Z,Ring PIP:W,Ring DIP:X,Ring DIP:Y,Ring DIP:Z,Ring DIP:W,Middle MCP:X,Middle MCP:Y,Middle MCP:Z,Middle MCP:W,Middle PIP:X,Middle PIP:Y,Middle PIP:Z,Middle PIP:W,Middle DIP:X,Middle DIP:Y,Middle DIP:Z,Middle DIP:W,Index MCP:X,Index MCP:Y,Index MCP:Z,Index MCP:W,Index PIP:X,Index PIP:Y,Index PIP:Z,Index PIP:W,Index DIP:X,Index DIP:Y,Index DIP:Z,Index DIP:W,Thumbs CMC:X,Thumbs CMC:Y,Thumbs CMC:Z,Thumbs CMC:W,Thumbs MCP:X,Thumbs MCP:Y,Thumbs MCP:Z,Thumbs MCP:W,Thumbs IP:X,Thumbs IP:Y,Thumbs IP:Z,Thumbs IP:W,Hand:X,Hand:Y,Hand:Z,Hand:W,Pinky MCP:X,Pinky MCP:Y,Pinky MCP:Z,Pinky MCP:W,Pinky PIP:X,Pinky PIP:Y,Pinky PIP:Z,Pinky PIP:W,Pinky DIP:X,Pinky DIP:Y,Pinky DIP:Z,Pinky DIP:W,Ring MCP:X,Ring MCP:Y,Ring MCP:Z,Ring MCP:W,Ring PIP:X,Ring PIP:Y,Ring PIP:Z,Ring PIP:W,Ring DIP:X,Ring DIP:Y,Ring DIP:Z,Ring DIP:W,Middle MCP:X,Middle MCP:Y,Middle MCP:Z,Middle MCP:W,Middle PIP:X,Middle PIP:Y,Middle PIP:Z,Middle PIP:W,Middle DIP:X,Middle DIP:Y,Middle DIP:Z,Middle DIP:W,Index MCP:X,Index MCP:Y,Index MCP:Z,Index MCP:W,Index PIP:X,Index PIP:Y,Index PIP:Z,Index PIP:W,Index DIP:X,Index DIP:Y,Index DIP:Z,Index DIP:W,Thumbs CMC:X,Thumbs CMC:Y,Thumbs CMC:Z,Thumbs CMC:W,Thumbs MCP:X,Thumbs MCP:Y,Thumbs MCP:Z,Thumbs MCP:W,Thumbs IP:X,Thumbs IP:Y,Thumbs IP:Z,Thumbs IP:W,Hand:X,Hand:Y,Hand:Z,Hand:W
910,-0.597094,-0.370076,-0.5715,0.424158,-0.597094,-0.370076,-0.5715,0.424158,-0.597094,-0.370076,-0.5715,0.424158,-0.494663,-0.466973,-0.540196,0.495412,-0.494663,-0.466973,-0.540196,0.495412,-0.494663,-0.466973,-0.540196,0.495412,-0.473194,-0.467828,-0.562291,0.490972,-0.473194,-0.467828,-0.562291,0.490972,-0.473194,-0.467828,-0.562291,0.490972,-0.394116,-0.542925,-0.477692,0.5672,-0.433158,-0.512317,-0.434472,0.600949,-0.469832,-0.478908,-0.388876,0.631411,0.059339,-0.409769,-0.587451,0.69532,-0.048284,-0.561976,-0.549226,0.616605,-0.019264,-0.563717,-0.580268,0.587487,-0.484275,-0.434456,-0.545872,0.527967,-0.597094,-0.370076,-0.5715,0.424158,-0.597094,-0.370076,-0.5715,0.424158,-0.597094,-0.370076,-0.5715,0.424158,-0.494663,-0.466973,-0.540196,0.495412,-0.494663,-0.466973,-0.540196,0.495412,-0.494663,-0.466973,-0.540196,0.495412,-0.473194,-0.467828,-0.562291,0.490972,-0.473194,-0.467828,-0.562291,0.490972,-0.473194,-0.467828,-0.562291,0.490972,-0.394116,-0.542925,-0.477692,0.5672,-0.433158,-0.512317,-0.434472,0.600949,-0.469832,-0.478908,-0.388876,0.631411,0.059339,-0.409769,-0.587451,0.69532,-0.048284,-0.561976,-0.549226,0.616605,-0.019264,-0.563717,-0.580268,0.587487,-0.484275,-0.434456,-0.545872,0.527967,-0.597094,-0.370076,-0.5715,0.424158,-0.597094,-0.370076,-0.5715,0.424158,-0.597094,-0.370076,-0.5715,0.424158,-0.494663,-0.466973,-0.540196,0.495412,-0.494663,-0.466973,-0.540196,0.495412,-0.494663,-0.466973,-0.540196,0.495412,-0.473194,-0.467828,-0.562291,0.490972,-0.473194,-0.467828,-0.562291,0.490972,-0.473194,-0.467828,-0.562291,0.490972,-0.394116,-0.542925,-0.477692,0.5672,-0.433158,-0.512317,-0.434472,0.600949,-0.469832,-0.478908,-0.388876,0.631411,0.059339,-0.409769,-0.587451,0.69532,-0.048284,-0.561976,-0.549226,0.616605,-0.019264,-0.563717,-0.580268,0.587487,-0.484275,-0.434456,-0.545872,0.527967
911,-0.596992,-0.371372,-0.570912,0.423961,-0.596992,-0.371372,-0.570912,0.423961,-0.596992,-0.371372,-0.570912,0.423961,-0.495655,-0.467563,-0.53815,0.49609,-0.495655,-0.467563,-0.53815,0.49609,-0.495655,-0.467563,-0.53815,0.49609,-0.474245,-0.467363,-0.560134,0.492862,-0.474245,-0.467363,-0.560134,0.492862,-0.474245,-0.467363,-0.560134,0.492862,-0.395244,-0.543551,-0.47539,0.567749,-0.433732,-0.513364,-0.432836,0.600822,-0.469923,-0.480456,-0.387989,0.630713,0.058524,-0.411434,-0.584673,0.696746,-0.048027,-0.563809,-0.546796,0.617112,-0.018985,-0.565532,-0.577792,0.588192,-0.483673,-0.43577,-0.545676,0.527638,-0.596992,-0.371372,-0.570912,0.423961,-0.596992,-0.371372,-0.570912,0.423961,-0.596992,-0.371372,-0.570912,0.423961,-0.495655,-0.467563,-0.53815,0.49609,-0.495655,-0.467563,-0.53815,0.49609,-0.495655,-0.467563,-0.53815,0.49609,-0.474245,-0.467363,-0.560134,0.492862,-0.474245,-0.467363,-0.560134,0.492862,-0.474245,-0.467363,-0.560134,0.492862,-0.395244,-0.543551,-0.47539,0.567749,-0.433732,-0.513364,-0.432836,0.600822,-0.469923,-0.480456,-0.387989,0.630713,0.058524,-0.411434,-0.584673,0.696746,-0.048027,-0.563809,-0.546796,0.617112,-0.018985,-0.565532,-0.577792,0.588192,-0.483673,-0.43577,-0.545676,0.527638,-0.596992,-0.371372,-0.570912,0.423961,-0.596992,-0.371372,-0.570912,0.423961,-0.596992,-0.371372,-0.570912,0.423961,-0.495655,-0.467563,-0.53815,0.49609,-0.495655,-0.467563,-0.53815,0.49609,-0.495655,-0.467563,-0.53815,0.49609,-0.474245,-0.467363,-0.560134,0.492862,-0.474245,-0.467363,-0.560134,0.492862,-0.474245,-0.467363,-0.560134,0.492862,-0.395244,-0.543551,-0.47539,0.567749,-0.433732,-0.513364,-0.432836,0.600822,-0.469923,-0.480456,-0.387989,0.630713,0.058524,-0.411434,-0.584673,0.696746,-0.048027,-0.563809,-0.546796,0.617112,-0.018985,-0.565532,-0.577792,0.588192,-0.483673,-0.43577,-0.545676,0.527638
912,-0.597083,-0.373603,-0.568123,0.425616,-0.597083,-0.373603,-0.568123,0.425616,-0.597083,-0.373603,-0.568123,0.425616,-0.496076,-0.468371,-0.534308,0.499052,-0.496076,-0.468371,-0.534308,0.499052,-0.496076,-0.468371,-0.534308,0.499052,-0.476849,-0.467548,-0.554151,0.496922,-0.476849,-0.467548,-0.554151,0.496922,-0.476849,-0.467548,-0.554151,0.496922,-0.397178,-0.545426,-0.469704,0.569332,-0.435038,-0.515734,-0.427936,0.601358,-0.470685,-0.48342,-0.383992,0.630326,0.054117,-0.415426,-0.573839,0.703706,-0.051614,-0.56844,-0.533253,0.624382,-0.023804,-0.570282,-0.563097,0.597607,-0.482428,-0.439118,-0.54413,0.527599,-0.597083,-0.373603,-0.568123,0.425616,-0.597083,-0.373603,-0.568123,0.425616,-0.597083,-0.373603,-0.568123,0.425616,-0.496076,-0.468371,-0.534308,0.499052,-0.496076,-0.468371,-0.534308,0.499052,-0.496076,-0.468371,-0.534308,0.499052,-0.476849,-0.467548,-0.554151,0.496922,-0.476849,-0.467548,-0.554151,0.496922,-0.476849,-0.467548,-0.554151,0.496922,-0.397178,-0.545426,-0.469704,0.569332,-0.435038,-0.515734,-0.427936,0.601358,-0.470685,-0.48342,-0.383992,0.630326,0.054117,-0.415426,-0.573839,0.703706,-0.051614,-0.56844,-0.533253,0.624382,-0.023804,-0.570282,-0.563097,0.597607,-0.482428,-0.439118,-0.54413,0.527599,-0.597083,-0.373603,-0.568123,0.425616,-0.597083,-0.373603,-0.568123,0.425616,-0.597083,-0.373603,-0.568123,0.425616,-0.496076,-0.468371,-0.534308,0.499052,-0.496076,-0.468371,-0.534308,0.499052,-0.496076,-0.468371,-0.534308,0.499052,-0.476849,-0.467548,-0.554151,0.496922,-0.476849,-0.467548,-0.554151,0.496922,-0.476849,-0.467548,-0.554151,0.496922,-0.397178,-0.545426,-0.469704,0.569332,-0.435038,-0.515734,-0.427936,0.601358,-0.470685,-0.48342,-0.383992,0.630326,0.054117,-0.415426,-0.573839,0.703706,-0.051614,-0.56844,-0.533253,0.624382,-0.023804,-0.570282,-0.563097,0.597607,-0.482428,-0.439118,-0.54413,0.527599
913,-0.599151,-0.371984,-0.566523,0.42626,-0.599151,-0.371984,-0.566523,0.42626,-0.599151,-0.371984,-0.566523,0.42626,-0.497775,-0.467131,-0.533529,0.499356,-0.497775,-0.467131,-0.533529,0.499356,-0.497775,-0.467131,-0.533529,0.499356,-0.479503,-0.466404,-0.552509,0.497271,-0.479503,-0.466404,-0.552509,0.497271,-0.479503,-0.466404,-0.552509,0.497271,-0.399861,-0.545427,-0.468267,0.568636,-0.436741,-0.516368,-0.427684,0.599756,-0.471517,-0.484821,-0.38504,0.627985,0.051042,-0.416362,-0.570732,0.705905,-0.054548,-0.569522,-0.528847,0.626889,-0.027581,-0.571463,-0.557873,0.601204,-0.483055,-0.438776,-0.544667,0.526756,-0.599151,-0.371984,-0.566523,0.42626,-0.599151,-0.371984,-0.566523,0.42626,-0.599151,-0.371984,-0.566523,0.42626,-0.497775,-0.467131,-0.533529,0.499356,-0.497775,-0.467131,-0.533529,0.499356,-0.497775,-0.467131,-0.533529,0.499356,-0.479503,-0.466404,-0.552509,0.497271,-0.479503,-0.466404,-0.552509,0.497271,-0.479503,-0.466404,-0.552509,0.497271,-0.399861,-0.545427,-0.468267,0.568636,-0.436741,-0.516368,-0.427684,0.599756,-0.471517,-0.484821,-0.38504,0.627985,0.051042,-0.416362,-0.570732,0.705905,-0.054548,-0.569522,-0.528847,0.626889,-0.027581,-0.571463,-0.557873,0.601204,-0.483055,-0.438776,-0.544667,0.526756,-0.599151,-0.371984,-0.566523,0.42626,-0.599151,-0.371984,-0.566523,0.42626,-0.599151,-0.371984,-0.566523,0.42626,-0.497775,-0.467131,-0.533529,0.499356,-0.497775,-0.467131,-0.533529,0.499356,-0.497775,-0.467131,-0.533529,0.499356,-0.479503,-0.466404,-0.552509,0.497271,-0.479503,-0.466404,-0.552509,0.497271,-0.479503,-0.466404,-0.552509,0.497271,-0.399861,-0.545427,-0.468267,0.568636,-0.436741,-0.516368,-0.427684,0.599756,-0.471517,-0.484821,-0.38504,0.627985,0.051042,-0.416362,-0.570732,0.705905,-0.054548,-0.569522,-0.528847,0.626889,-0.027581,-0.571463,-0.557873,0.601204,-0.483055,-0.438776,-0.544667,0.526756
914,-0.599698,-0.371659,-0.565133,0.427617,-0.599698,-0.371659,-0.565133,0.427617,-0.599698,-0.371659,-0.565133,0.427617,-0.49839,-0.466365,-0.531971,0.501116,-0.49839,-0.466365,-0.531971,0.501116,-0.49839,-0.466365,-0.531971,0.501116,-0.480175,-0.464869,-0.550853,0.499889,-0.480175,-0.464869,-0.550853,0.499889,-0.480175,-0.464869,-0.550853,0.499889,-0.400981,-0.545329,-0.46619,0.569647,-0.437083,-0.516844,-0.426436,0.599986,-0.471167,-0.485974,-0.384713,0.627556,0.049837,-0.418553,-0.569034,0.706067,-0.05464,-0.571676,-0.527764,0.625832,-0.027855,-0.573605,-0.556444,0.600476,-0.482685,-0.439525,-0.544433,0.526712,-0.599698,-0.371659,-0.565133,0.427617,-0.599698,-0.371659,-0.565133,0.427617,-0.599698,-0.371659,-0.565133,0.427617,-0.49839,-0.466365,-0.531971,0.501116,-0.49839,-0.466365,-0.531971,0.501116,-0.49839,-0.466365,-0.531971,0.501116,-0.480175,-0.464869,-0.550853,0.499889,-0.480175,-0.464869,-0.550853,0.499889,-0.480175,-0.464869,-0.550853,0.499889,-0.400981,-0.545329,-0.46619,0.569647,-0.437083,-0.516844,-0.426436,0.599986,-0.471167,-0.485974,-0.384713,0.627556,0.049837,-0.418553,-0.569034,0.706067,-0.05464,-0.571676,-0.527764,0.625832,-0.027855,-0.573605,-0.556444,0.600476,-0.482685,-0.439525,-0.544433,0.526712,-0.599698,-0.371659,-0.565133,0.427617,-0.599698,-0.371659,-0.565133,0.427617,-0.599698,-0.371659,-0.565133,0.427617,-0.49839,-0.466365,-0.531971,0.501116,-0.49839,-0.466365,-0.531971,0.501116,-0.49839,-0.466365,-0.531971,0.501116,-0.480175,-0.464869,-0.550853,0.499889,-0.480175,-0.464869,-0.550853,0.499889,-0.480175,-0.464869,-0.550853,0.499889,-0.400981,-0.545329,-0.46619,0.569647,-0.437083,-0.516844,-0.426436,0.599986,-0.471167,-0.485974,-0.384713,0.627556,0.049837,-0.418553,-0.569034,0.706067,-0.05464,-0.571676,-0.527764,0.625832,-0.027855,-0.573605,-0.556444,0.600476,-0.482685,-0.439525,-0.544433,0.526712
915,-0.599523,-0.372458,-0.565845,0.426224,-0.599523,-0.372458,-0.565845,0.426224,-0.599523,-0.372458,-0.565845,0.426224,-0.499359,-0.467069,-0.531437,0.500062,-0.499359,-0.467069,-0.531437,0.500062,-0.499359,-0.467069,-0.531437,0.500062,-0.480194,-0.46384,-0.551068,0.50059,-0.480194,-0.46384,-0.551068,0.50059,-0.480194,-0.46384,-0.551068,0.50059,-0.403333,-0.544024,-0.463886,0.571113,-0.436754,-0.517577,-0.427044,0.599161,-0.468445,-0.48908,-0.388511,0.624835,0.048011,-0.424451,-0.569955,0.701918,-0.052241,-0.577037,-0.533304,0.616349,-0.024826,-0.578865,-0.561923,0.590374,-0.48222,-0.439973,-0.545373,0.525791,-0.599523,-0.372458,-0.565845,0.426224,-0.599523,-0.372458,-0.565845,0.426224,-0.599523,-0.372458,-0.565845,0.426224,-0.499359,-0.467069,-0.531437,0.500062,-0.499359,-0.467069,-0.531437,0.500062,-0.499359,-0.467069,-0.531437,0.500062,-0.480194,-0.46384,-0.551068,0.50059,-0.480194,-0.46384,-0.551068,0.50059,-0.480194,-0.46384,-0.551068,0.50059,-0.403333,-0.544024,-0.463886,0.571113,-0.436754,-0.517577,-0.427044,0.599161,-0.468445,-0.48908,-0.388511,0.624835,0.048011,-0.424451,-0.569955,0.701918,-0.052241,-0.577037,-0.533304,0.616349,-0.024826,-0.578865,-0.561923,0.590374,-0.48222,-0.439973,-0.545373,0.525791,-0.599523,-0.372458,-0.565845,0.426224,-0.599523,-0.372458,-0.565845,0.426224,-0.599523,-0.372458,-0.565845,0.426224,-0.499359,-0.467069,-0.531437,0.500062,-0.499359,-0.467069,-0.531437,0.500062,-0.499359,-0.467069,-0.531437,0.500062,-0.480194,-0.46384,-0.551068,0.50059,-0.480194,-0.46384,-0.551068,0.50059,-0.480194,-0.46384,-0.551068,0.50059,-0.403333,-0.544024,-0.463886,0.571113,-0.436754,-0.517577,-0.427044,0.599161,-0.468445,-0.48908,-0.388511,0.624835,0.048011,-0.424451,-0.569955,0.701918,-0.052241,-0.577037,-0.533304,0.616349,-0.024826,-0.578865,-0.561923,0.590374,-0.48222,-0.439973,-0.545373,0.525791
916,-0.598476,-0.373292,-0.566834,0.425651,-0.598476,-0.373292,-0.566834,0.425651,-0.598476,-0.373292,-0.566834,0.425651,-0.498984,-0.46677,-0.531342,0.500816,-0.498984,-0.46677,-0.531342,0.500816,-0.498984,-0.46677,-0.531342,0.500816,-0.479134,-0.463177,-0.551602,0.501629,-0.479134,-0.463177,-0.551602,0.501629,-0.479134,-0.463177,-0.551602,0.501629,-0.404285,-0.54262,-0.46211,0.573212,-0.434654,-0.518612,-0.428573,0.598701,-0.4636,-0.492907,-0.393635,0.622229,0.046622,-0.425635,-0.567665,0.703149,-0.050313,-0.578573,-0.533711,0.614715,-0.023389,-0.580285,-0.561684,0.589265,-0.481903,-0.440283,-0.545306,0.525892,-0.598476,-0.373292,-0.566834,0.425651,-0.598476,-0.373292,-0.566834,0.425651,-0.598476,-0.373292,-0.566834,0.425651,-0.498984,-0.46677,-0.531342,0.500816,-0.498984,-0.46677,-0.531342,0.500816,-0.498984,-0.46677,-0.531342,0.500816,-0.479134,-0.463177,-0.551602,0.501629,-0.479134,-0.463177,-0.551602,0.501629,-0.479134,-0.463177,-0.551602,0.501629,-0.404285,-0.54262,-0.46211,0.573212,-0.434654,-0.518612,-0.428573,0.598701,-0.4636,-0.492907,-0.393635,0.622229,0.046622,-0.425635,-0.567665,0.703149,-0.050313,-0.578573,-0.533711,0.614715,-0.023389,-0.580285,-0.561684,0.589265,-0.481903,-0.440283,-0.545306,0.525892,-0.598476,-0.373292,-0.566834,0.425651,-0.598476,-0.373292,-0.566834,0.425651,-0.598476,-0.373292,-0.566834,0.425651,-0.498984,-0.46677,-0.531342,0.500816,-0.498984,-0.46677,-0.531342,0.500816,-0.498984,-0.46677,-0.531342,0.500816,-0.479134,-0.463177,-0.551602,0.501629,-0.479134,-0.463177,-0.551602,0.501629,-0.479134,-0.463177,-0.551602,0.501629,-0.404285,-0.54262,-0.46211,0.573212,-0.434654,-0.518612,-0.428573,0.598701,-0.4636,-0.492907,-0.393635,0.622229,0.046622,-0.425635,-0.567665,0.703149,-0.050313,-0.578573,-0.533711,0.614715,-0.023389,-0.580285,-0.561684,0.589265,-0.481903,-0.440283,-0.545306,0.525892
917,-0.598056,-0.374007,-0.566727,0.425756,-0.598056,-0.374007,-0.566727,0.425756,-0.598056,-0.374007,-0.566727,0.425756,-0.498787,-0.467456,-0.530837,0.500907,-0.498787,-0.467456,-0.530837,0.500907,-0.498787,-0.467456,-0.530837,0.500907,-0.479247,-0.463356,-0.550715,0.502331,-0.479247,-0.463356,-0.550715,0.502331,-0.479247,-0.463356,-0.550715,0.502331,-0.40549,-0.541941,-0.45976,0.574891,-0.43356,-0.519757,-0.428739,0.598382,-0.460419,-0.496121,-0.39652,0.620201,0.045878,-0.42526,-0.565417,0.705232,-0.049117,-0.57864,-0.532813,0.615528,-0.023066,-0.580262,-0.559934,0.590963,-0.48181,-0.440622,-0.544658,0.526365,-0.598056,-0.374007,-0.566727,0.425756,-0.598056,-0.374007,-0.566727,0.425756,-0.598056,-0.374007,-0.566727,0.425756,-0.498787,-0.467456,-0.530837,0.500907,-0.498787,-0.467456,-0.530837,0.500907,-0.498787,-0.467456,-0.530837,0.500907,-0.479247,-0.463356,-0.550715,0.502331,-0.479247,-0.463356,-0.550715,0.502331,-0.479247,-0.463356,-0.550715,0.502331,-0.40549,-0.541941,-0.45976,0.574891,-0.43356,-0.519757,-0.428739,0.598382,-0.460419,-0.496121,-0.39652,0.620201,0.045878,-0.42526,-0.565417,0.705232,-0.049117,-0.57864,-0.532813,0.615528,-0.023066,-0.580262,-0.559934,0.590963,-0.48181,-0.440622,-0.544658,0.526365,-0.598056,-0.374007,-0.566727,0.425756,-0.598056,-0.374007,-0.566727,0.425756,-0.598056,-0.374007,-0.566727,0.425756,-0.498787,-0.467456,-0.530837,0.500907,-0.498787,-0.467456,-0.530837,0.500907,-0.498787,-0.467456,-0.530837,0.500907,-0.479247,-0.463356,-0.550715,0.502331,-0.479247,-0.463356,-0.550715,0.502331,-0.479247,-0.463356,-0.550715,0.502331,-0.40549,-0.541941,-0.45976,0.574891,-0.43356,-0.519757,-0.428739,0.598382,-0.460419,-0.496121,-0.39652,0.620201,0.045878,-0.42526,-0.565417,0.705232,-0.049117,-0.57864,-0.532813,0.615528,-0.023066,-0.580262,-0.559934,0.590963,-0.48181,-0.440622,-0.544658,0.526365
918,-0.598644,-0.373398,-0.565929,0.426525,-0.598644,-0.373398,-0.565929,0.426525,-0.598644,-0.373398,-0.565929,0.426525,-0.49915,-0.466973,-0.530372,0.501488,-0.49915,-0.466973,-0.530372,0.501488,-0.49915,-0.466973,-0.530372,0.501488,-0.479568,-0.462515,-0.550274,0.503282,-0.479568,-0.462515,-0.550274,0.503282,-0.479568,-0.462515,-0.550274,0.503282,-0.406488,-0.54071,-0.458484,0.576362,-0.433258,-0.519507,-0.428812,0.598766,-0.458925,-0.496979,-0.398047,0.619644,0.04481,-0.424765,-0.564406,0.706409,-0.049559,-0.578359,-0.531979,0.616477,-0.024257,-0.579971,-0.558391,0.592658,-0.482191,-0.440149,-0.544202,0.526882,-0.598644,-0.373398,-0.565929,0.426525,-0.598644,-0.373398,-0.565929,0.426525,-0.598644,-0.373398,-0.565929,0.426525,-0.49915,-0.466973,-0.530372,0.501488,-0.49915,-0.466973,-0.530372,0.501488,-0.49915,-0.466973,-0.530372,0.501488,-0.479568,-0.462515,-0.550274,0.503282,-0.479568,-0.462515,-0.550274,0.503282,-0.479568,-0.462515,-0.550274,0.503282,-0.406488,-0.54071,-0.458484,0.576362,-0.433258,-0.519507,-0.428812,0.598766,-0.458925,-0.496979,-0.398047,0.619644,0.04481,-0.424765,-0.564406,0.706409,-0.049559,-0.578359,-0.531979,0.616477,-0.024257,-0.579971,-0.558391,0.592658,-0.482191,-0.440149,-0.544202,0.526882,-0.598644,-0.373398,-0.565929,0.426525,-0.598644,-0.373398,-0.565929,0.426525,-0.598644,-0.373398,-0.565929,0.426525,-0.49915,-0.466973,-0.530372,0.501488,-0.49915,-0.466973,-0.530372,0.501488,-0.49915,-0.466973,-0.530372,0.501488,-0.479568,-0.462515,-0.550274,0.503282,-0.479568,-0.462515,-0.550274,0.503282,-0.479568,-0.462515,-0.550274,0.503282,-0.406488,-0.54071,-0.458484,0.576362,-0.433258,-0.519507,-0.428812,0.598766,-0.458925,-0.496979,-0.398047,0.619644,0.04481,-0.424765,-0.564406,0.706409,-0.049559,-0.578359,-0.531979,0.616477,-0.024257,-0.579971,-0.558391,0.592658,-0.482191,-0.440149,-0.544202,0.526882
919,-0.600036,-0.371071,-0.565169,0.427606,-0.600036,-0.371071,-0.565169,0.427606,-0.600036,-0.371071,-0.565169,0.427606,-0.499461,-0.465561,-0.531286,0.501524,-0.499461,-0.465561,-0.531286,0.501524,-0.499461,-0.465561,-0.531286,0.501524,-0.480234,-0.461092,-0.55081,0.503367,-0.480234,-0.461092,-0.55081,0.503367,-0.480234,-0.461092,-0.55081,0.503367,-0.40826,-0.538935,-0.457927,0.577214,-0.433831,-0.518574,-0.429494,0.598672,-0.458387,-0.497,-0.400057,0.61873,0.043394,-0.424534,-0.564751,0.706359,-0.05064,-0.578142,-0.532441,0.616193,-0.026094,-0.579769,-0.558076,0.593076,-0.483013,-0.438955,-0.544597,0.526717,-0.600036,-0.371071,-0.565169,0.427606,-0.600036,-0.371071,-0.565169,0.427606,-0.600036,-0.371071,-0.565169,0.427606,-0.499461,-0.465561,-0.531286,0.501524,-0.499461,-0.465561,-0.531286,0.501524,-0.499461,-0.465561,-0.531286,0.501524,-0.480234,-0.461092,-0.55081,0.503367,-0.480234,-0.461092,-0.55081,0.503367,-0.480234,-0.461092,-0.55081,0.503367,-0.40826,-0.538935,-0.457927,0.577214,-0.433831,-0.518574,-0.429494,0.598672,-0.458387,-0.497,-0.400057,0.61873,0.043394,-0.424534,-0.564751,0.706359,-0.05064,-0.578142,-0.532441,0.616193,-0.026094,-0.579769,-0.558076,0.593076,-0.483013,-0.438955,-0.544597,0.526717,-0.600036,-0.371071,-0.565169,0.427606,-0.600036,-0.371071,-0.565169,0.427606,-0.600036,-0.371071,-0.565169,0.427606,-0.499461,-0.465561,-0.531286,0.501524,-0.499461,-0.465561,-0.531286,0.501524,-0.499461,-0.465561,-0.531286,0.501524,-0.480234,-0.461092,-0.55081,0.503367,-0.480234,-0.461092,-0.55081,0.503367,-0.480234,-0.461092,-0.55081,0.503367,-0.40826,-0.538935,-0.457927,0.577214,-0.433831,-0.518574,-0.429494,0.598672,-0.458387,-0.497,-0.400057,0.61873,0.043394,-0.424534,-0.564751,0.706359,-0.05064,-0.578142,-0.532441,0.616193,-0.026094,-0.579769,-0.558076,0.593076,-0.483013,-0.438955,-0.544597,0.526717
920,-0.599216,-0.372649,-0.566274,0.425918,-0.599216,-0.372649,-0.566274,0.425918,-0.599216,-0.372649,-0.566274,0.425918,-0.499083,-0.466984,-0.531744,0.50009,-0.499083,-0.466984,-0.531744,0.50009,-0.499083,-0.466984,-0.531744,0.50009,-0.480729,-0.461181,-0.550138,0.503547,-0.480729,-0.461181,-0.550138,0.503547,-0.480729,-0.461181,-0.550138,0.503547,-0.409955,-0.538002,-0.455699,0.578644,-0.433395,-0.519306,-0.429608,0.598271,-0.455983,-0.499589,-0.402673,0.616722,0.043265,-0.425285,-0.565546,0.705279,-0.04884,-0.578875,-0.535455,0.61303,-0.024858,-0.5804,-0.560349,0.590362,-0.483159,-0.438951,-0.544269,0.526927,-0.599216,-0.372649,-0.566274,0.425918,-0.599216,-0.372649,-0.566274,0.425918,-0.599216,-0.372649,-0.566274,0.425918,-0.499083,-0.466984,-0.531744,0.50009,-0.499083,-0.466984,-0.531744,0.50009,-0.499083,-0.466984,-0.531744,0.50009,-0.480729,-0.461181,-0.550138,0.503547,-0.480729,-0.461181,-0.550138,0.503547,-0.480729,-0.461181,-0.550138,0.503547,-0.409955,-0.538002,-0.455699,0.578644,-0.433395,-0.519306,-0.429608,0.598271,-0.455983,-0.499589,-0.402673,0.616722,0.043265,-0.425285,-0.565546,0.705279,-0.04884,-0.578875,-0.535455,0.61303,-0.024858,-0.5804,-0.560349,0.590362,-0.483159,-0.438951,-0.544269,0.526927,-0.599216,-0.372649,-0.566274,0.425918,-0.599216,-0.372649,-0.566274,0.425918,-0.599216,-0.372649,-0.566274,0.425918,-0.499083,-0.466984,-0.531744,0.50009,-0.499083,-0.466984,-0.531744,0.50009,-0.499083,-0.466984,-0.531744,0.50009,-0.480729,-0.461181,-0.550138,0.503547,-0.480729,-0.461181,-0.550138,0.503547,-0.480729,-0.461181,-0.550138,0.503547,-0.409955,-0.538002,-0.455699,0.578644,-0.433395,-0.519306,-0.429608,0.598271,-0.455983,-0.499589,-0.402673,0.616722,0.043265,-0.425285,-0.565546,0.705279,-0.04884,-0.578875,-0.535455,0.61303,-0.024858,-0.5804,-0.560349,0.590362,-0.483159,-0.438951,-0.544269,0.526927
