P0,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27,P28,P29,P30,P31
29425,6341,2135,1647,843,1287,720,1296,1415,874,843,1889,3247,29487,29408,29452,29430,29412,1357,1151,1762,1384,2148,2992,1243,1138,1015,975,1458,1551,29496,29421
29465,6389,2153,1665,826,1305,703,1291,1419,865,848,1916,3208,29465,29421,29456,29395,29421,1375,1177,1784,1384,2188,2983,1217,1208,979,962,1406,1542,29443,29447
29500,6350,2157,1634,843,1309,698,1331,1388,848,896,1872,3243,29491,29430,29452,29487,29395,1340,1204,1740,1401,2166,2979,1199,1173,993,971,1428,1529,29403,29469
29452,6367,2148,1630,874,1291,698,1340,1397,861,856,1894,3234,29460,29395,29491,29412,29399,1313,1199,1740,1388,2179,2979,1234,1252,979,966,1454,1555,29412,29456
29443,6376,2153,1656,870,1309,685,1357,1419,856,883,1907,3238,29469,29438,29421,29465,29447,1300,1164,1788,1371,2175,3005,1230,1199,1010,971,1450,1599,29500,29452
29456,6380,2175,1678,865,1313,720,1318,1423,883,834,1902,3229,29456,29438,29421,29434,29381,1344,1186,1757,1366,2162,2988,1221,1217,993,971,1437,1564,29452,29474
29469,6416,2126,1678,852,1322,685,1305,1450,883,834,1924,3234,29496,29416,29465,29412,29430,1283,1160,1814,1371,2184,2997,1190,1217,993,1041,1437,1564,29460,29469
29500,6350,2192,1652,852,1291,733,1291,1441,883,874,1894,3216,29491,29342,29425,29381,29399,1322,1168,1762,1375,2188,3014,1300,1278,1015,1006,1494,1617,29465,29452
29460,6345,2118,1634,878,1291,716,1296,1419,834,830,1885,3221,29491,29478,29425,29421,29456,1335,1142,1784,1371,2166,3005,1287,1256,1059,1019,1463,1630,29373,29460
29469,6354,2140,1639,883,1300,711,1340,1432,887,870,1880,3212,29496,29465,29465,29465,29452,1300,1186,1766,1366,2170,2997,1265,1248,997,979,1467,1617,29456,29460
29478,6367,2131,1625,874,1287,716,1331,1415,874,883,1894,3225,29469,29416,29443,29438,29381,1309,1195,1788,1388,2201,3001,1291,1243,1037,1019,1516,1630,29452,29425
29500,6341,2131,1652,856,1344,689,1300,1423,843,870,1889,3216,29469,29438,29474,29425,29469,1305,1133,1766,1366,2197,3019,1252,1252,1019,1019,1480,1652,29443,29496
29491,6363,2175,1647,852,1331,716,1313,1375,861,852,1933,3238,29474,29390,29469,29443,29425,1353,1182,1744,1371,2170,3036,1327,1226,1032,1010,1498,1625,29408,29465
29500,6358,2122,1647,874,1300,711,1340,1428,870,839,1902,3212,29531,29465,29465,29434,29416,1340,1155,1779,1384,2144,3019,1291,1252,1015,988,1472,1604,29460,29500
29460,6367,2184,1634,865,1318,733,1305,1419,856,865,1902,3208,29447,29399,29395,29443,29395,1322,1173,1757,1375,2162,3036,1322,1261,1028,993,1467,1656,29456,29434
29531,6407,2140,1665,887,1305,707,1331,1406,861,830,1876,3216,29491,29416,29425,29403,29438,1353,1186,1770,1366,2144,3027,1287,1274,1037,1023,1472,1674,29443,29469
29434,6358,2140,1639,852,1300,729,1327,1415,861,852,1916,3208,29487,29408,29425,29443,29416,1349,1186,1784,1379,2166,3045,1265,1212,966,971,1437,1555,29408,29456
29430,6354,2148,1630,865,1340,707,1318,1432,883,848,1894,3221,29509,29438,29474,29421,29478,1313,1168,1779,1366,2188,3023,1256,1221,1006,979,1410,1590,29465,29430
29478,6363,2122,1630,856,1313,733,1309,1419,878,865,1911,3234,29491,29460,29408,29434,29438,1335,1125,1757,1388,2162,3023,1243,1217,1028,993,1472,1560,29434,29482
29456,6376,2179,1643,843,1327,689,1305,1423,878,856,1889,3234,29500,29465,29460,29469,29443,1357,1177,1757,1384,2170,2979,1261,1261,1028,979,1463,1617,29395,29465
29443,6363,2140,1709,865,1322,720,1331,1415,839,874,1898,3221,29469,29447,29447,29447,29447,1327,1182,1784,1375,2166,3023,1265,1256,1015,1001,1494,1625,29465,29478
29487,6367,2140,1634,856,1305,711,1327,1397,892,852,1916,3203,29460,29399,29421,29425,29412,1340,1160,1775,1357,2170,2957,1243,1239,1045,984,1454,1639,29434,29390
29460,6398,2148,1656,892,1300,725,1300,1397,856,843,1885,3208,29509,29390,29469,29474,29386,1313,1173,1770,1362,2179,2997,1208,1230,975,949,1454,1546,29425,29438
29491,6372,2140,1630,843,1270,725,1327,1432,848,883,1924,3208,29469,29368,29456,29403,29478,1313,1186,1814,1397,2162,2979,1239,1190,979,975,1410,1573,29408,29460
29504,6385,2118,1652,892,1305,720,1318,1437,900,834,1894,3221,29487,29447,29425,29456,29438,1300,1182,1740,1401,2188,2983,1221,1208,1001,993,1458,1599,29421,29518
29447,6398,2157,1639,834,1300,725,1305,1428,896,861,1867,3247,29469,29456,29408,29456,29421,1313,1190,1775,1357,2170,3019,1261,1230,1015,993,1415,1568,29412,29452
29465,6380,2148,1656,865,1296,694,1340,1419,834,843,1902,3212,29469,29438,29421,29460,29456,1349,1168,1784,1375,2170,3010,1208,1221,988,940,1458,1582,29452,29425
29421,6341,2166,1639,861,1305,707,1305,1441,900,865,1880,3238,29416,29359,29403,29460,29377,1353,1173,1775,1357,2184,3001,1226,1208,962,975,1410,1573,29465,29443
29447,6350,2144,1625,839,1300,703,1309,1384,852,856,1867,3238,29460,29421,29438,29416,29395,1318,1186,1740,1340,2162,2997,1221,1195,1019,958,1445,1564,29412,29469
29474,6380,2175,1661,839,1296,720,1296,1397,870,878,1867,3238,29456,29395,29395,29421,29395,1327,1125,1766,1362,2162,3005,1230,1217,988,971,1432,1542,29390,29487
29474,6328,2131,1652,834,1322,689,1305,1419,856,817,1907,3229,29478,29465,29425,29403,29460,1331,1177,1770,1375,2153,3027,1212,1186,966,984,1450,1560,29368,29447
29496,6354,2144,1625,839,1278,698,1300,1410,843,812,1854,3225,29434,29395,29395,29399,29434,1296,1177,1757,1371,2166,3019,1190,1177,997,984,1410,1542,29412,29438
29460,6372,2135,1612,856,1296,707,1322,1415,874,848,1898,3221,29487,29364,29408,29416,29368,1371,1190,1775,1397,2170,2983,1230,1204,962,958,1393,1582,29373,29416
29504,6372,2162,1630,843,1305,725,1309,1406,878,870,1929,3247,29522,29474,29456,29474,29425,1305,1155,1779,1366,2170,3005,1230,1177,984,962,1415,1560,29408,29447
29452,6323,2122,1625,887,1291,725,1305,1401,861,856,1894,3203,29482,29438,29425,29447,29438,1327,1182,1740,1349,2175,3001,1248,1204,988,962,1445,1560,29425,29460
29447,6354,2162,1661,861,1313,729,1305,1401,874,821,1876,3216,29474,29513,29478,29518,29478,1331,1125,1757,1366,2175,3023,1256,1195,979,940,1419,1582,29381,29456
29438,6323,2144,1661,848,1313,747,1305,1401,848,848,1894,3190,29460,29430,29474,29438,29443,1340,1186,1735,1393,2131,2992,1208,1221,962,979,1423,1590,29443,29513
29447,6363,2122,1630,878,1305,742,1340,1428,870,852,1889,3208,29469,29416,29465,29416,29399,1331,1142,1792,1357,2179,3005,1190,1230,993,953,1415,1551,29425,29469
29452,6350,2153,1656,892,1296,694,1313,1423,843,817,1907,3208,29460,29421,29421,29456,29452,1331,1160,1762,1393,2153,2979,1243,1195,993,944,1423,1568,29408,29421
29469,6372,2153,1643,852,1296,698,1296,1423,830,878,1854,3265,29478,29443,29412,29491,29438,1322,1182,1753,1366,2144,2988,1234,1182,971,993,1419,1551,29430,29487
29504,6341,2113,1674,865,1287,694,1331,1423,856,852,1876,3221,29478,29425,29443,29408,29460,1327,1173,1797,1349,2179,2988,1252,1199,988,962,1450,1546,29416,29478
29438,6376,2131,1599,856,1305,716,1322,1458,856,856,1911,3190,29474,29395,29443,29478,29443,1300,1182,1757,1366,2162,3010,1287,1287,988,997,1476,1582,29443,29452
29496,6407,2126,1643,883,1309,694,1313,1415,843,839,1898,3234,29531,29412,29469,29381,29390,1327,1173,1775,1371,2144,3014,1291,1261,1010,988,1507,1643,29425,29487
29482,6363,2144,1608,817,1300,747,1331,1410,861,878,1920,3216,29482,29403,29390,29447,29452,1327,1133,1766,1371,2197,2970,1252,1248,1001,971,1476,1643,29430,29430
29452,6358,2148,1630,861,1327,707,1313,1401,848,874,1885,3190,29496,29421,29416,29377,29408,1305,1168,1775,1406,2175,2992,1313,1212,975,997,1450,1625,29395,29487
29395,6341,2100,1647,839,1327,703,1296,1432,874,874,1880,3212,29465,29460,29421,29412,29465,1305,1204,1757,1384,2153,3023,1278,1252,1085,1001,1494,1621,29425,29438
29526,6398,2179,1639,856,1305,707,1335,1445,896,834,1907,3216,29482,29390,29460,29438,29434,1335,1182,1766,1401,2166,2979,1300,1239,1010,1015,1498,1608,29438,29491
29478,6367,2162,1652,830,1283,729,1296,1401,887,861,1911,3251,29487,29403,29408,29478,29381,1318,1173,1753,1349,2175,3010,1261,1239,1023,1019,1485,1630,29412,29496
29474,6350,2166,1625,830,1327,716,1349,1432,821,865,1907,3251,29522,29500,29513,29553,29443,1340,1168,1775,1415,2192,3023,1274,1305,1019,1006,1480,1625,29342,29425
29443,6358,2153,1612,804,1300,747,1322,1419,870,870,1911,3212,29500,29465,29434,29452,29395,1335,1155,1775,1362,2148,2997,1322,1234,1045,1001,1511,1617,29438,29469
29496,6323,2153,1652,830,1344,716,1318,1423,892,856,1933,3208,29491,29469,29474,29482,29465,1305,1160,1801,1357,2162,3036,1265,1243,1067,1010,1520,1661,29526,29443
29526,6341,2166,1630,848,1309,755,1313,1428,896,843,1889,3212,29478,29412,29430,29434,29434,1327,1129,1727,1357,2170,2992,1252,1208,1023,993,1494,1625,29438,29500
29416,6380,2148,1625,865,1300,729,1335,1415,870,883,1920,3208,29469,29438,29469,29438,29403,1335,1168,1753,1384,2188,3014,1252,1265,997,975,1445,1542,29430,29469
29500,6363,2157,1639,834,1331,689,1335,1419,861,874,1916,3190,29395,29430,29386,29403,29447,1322,1195,1749,1366,2170,2992,1261,1177,993,975,1428,1560,29443,29482
29447,6358,2166,1612,870,1287,681,1331,1401,834,878,1916,3229,29504,29373,29412,29434,29452,1322,1177,1784,1384,2170,2975,1234,1248,988,979,1432,1542,29416,29456
29474,6367,2126,1634,839,1291,720,1313,1406,834,843,1885,3199,29500,29460,29421,29403,29421,1309,1164,1775,1388,2162,3001,1230,1190,997,979,1450,1564,29443,29434
29456,6354,2162,1604,865,1309,707,1305,1423,830,839,1898,3203,29496,29452,29438,29447,29434,1296,1155,1757,1415,2157,3041,1265,1243,1050,1001,1472,1652,29403,29522
29456,6354,2113,1612,852,1291,742,1274,1432,834,870,1880,3225,29557,29553,29500,29504,29526,1309,1182,1788,1384,2148,2961,1274,1287,1050,984,1476,1643,29359,29456
29373,6336,2166,1639,861,1283,711,1313,1428,852,839,1916,3238,29474,29491,29478,29548,29482,1344,1160,1779,1340,2228,3019,1243,1274,1028,1006,1520,1617,29377,29386
29460,6350,2157,1634,856,1291,729,1331,1428,839,826,1867,3243,29447,29443,29465,29478,29416,1335,1173,1696,1393,2170,3010,1252,1217,962,966,1397,1573,29403,29460
29482,6367,2184,1639,856,1296,685,1296,1410,848,870,1898,3234,29535,29487,29465,29452,29469,1327,1142,1775,1423,2162,3001,1226,1270,1028,962,1458,1568,29390,29456
29465,6350,2148,1661,856,1340,729,1305,1423,900,843,1880,3221,29443,29443,29412,29434,29408,1335,1168,1784,1397,2170,2979,1256,1212,1032,997,1437,1621,29474,29482
29474,6389,2104,1625,865,1291,725,1305,1406,861,848,1916,3221,29540,29456,29478,29460,29456,1322,1195,1749,1379,2170,2992,1283,1256,1037,1019,1467,1661,29430,29465
29548,6341,2157,1669,834,1287,720,1327,1410,878,834,1916,3212,29553,29443,29386,29447,29408,1309,1146,1757,1371,2170,3001,1256,1239,1006,971,1445,1568,29509,29491
29465,6407,2162,1617,856,1287,755,1322,1437,887,874,1902,3238,29460,29474,29474,29399,29443,1322,1173,1784,1357,2170,2992,1265,1212,971,953,1419,1564,29364,29540
29482,6341,2153,1625,852,1305,703,1287,1419,839,887,1889,3221,29504,29469,29474,29465,29416,1322,1155,1797,1344,2118,3001,1234,1190,979,971,1441,1546,29456,29496
29504,6354,2126,1669,821,1318,747,1296,1397,817,856,1929,3243,29460,29469,29408,29399,29416,1335,1186,1770,1401,2175,3027,1248,1208,1001,984,1463,1533,29474,29496
29500,6345,2153,1647,861,1283,716,1318,1450,834,870,1876,3221,29469,29465,29443,29469,29500,1291,1186,1753,1388,2170,2961,1226,1217,1028,971,1437,1577,29452,29496
29474,6345,2140,1665,883,1287,707,1353,1454,878,812,1854,3234,29482,29460,29491,29421,29478,1353,1138,1806,1357,2162,3019,1226,1186,975,940,1371,1542,29491,29491
29386,6319,2144,1643,848,1291,685,1322,1406,878,883,1902,3216,29509,29403,29434,29469,29478,1353,1151,1757,1366,2153,3023,1234,1199,1006,962,1423,1599,29482,29513
29478,6367,2192,1625,874,1305,738,1300,1393,852,843,1911,3216,29491,29399,29403,29425,29408,1322,1177,1744,1353,2175,3001,1204,1195,1015,958,1437,1555,29399,29474
29465,6332,2131,1617,848,1283,747,1313,1401,856,856,1924,3203,29491,29438,29482,29447,29456,1327,1160,1775,1349,2135,2975,1248,1199,971,984,1423,1546,29425,29434
29452,6350,2122,1639,865,1274,733,1309,1401,852,852,1902,3234,29504,29403,29421,29452,29381,1335,1138,1744,1371,2184,3014,1239,1190,966,975,1428,1595,29487,29474
29430,6323,2113,1634,865,1318,720,1287,1419,874,874,1902,3243,29465,29408,29351,29452,29460,1344,1120,1753,1393,2206,2983,1208,1199,993,949,1423,1555,29390,29412
29482,6372,2122,1647,852,1305,720,1313,1450,856,848,1872,3203,29522,29460,29465,29438,29434,1344,1182,1757,1371,2184,3005,1208,1212,1010,949,1419,1582,29531,29482
29438,6363,2140,1647,865,1300,725,1327,1415,856,830,1885,3225,29416,29447,29386,29430,29390,1331,1186,1779,1384,2153,3010,1217,1204,1023,953,1419,1573,29421,29438
29504,6350,2135,1604,848,1283,716,1296,1371,830,865,1916,3229,29478,29443,29474,29474,29456,1340,1190,1705,1384,2170,2979,1217,1199,988,966,1428,1568,29434,29478
29478,6328,2166,1630,826,1313,703,1305,1397,900,848,1898,3251,29474,29399,29425,29438,29412,1305,1151,1749,1362,2157,3001,1243,1177,1019,1001,1441,1582,29381,29491
29496,6350,2157,1630,830,1313,729,1331,1415,861,830,1889,3199,29491,29412,29421,29474,29474,1335,1146,1757,1340,2144,2997,1230,1217,984,953,1401,1529,29474,29456
29482,6372,2175,1639,843,1256,725,1344,1406,878,861,1911,3221,29513,29342,29408,29456,29386,1322,1151,1770,1357,2162,3001,1208,1217,1010,962,1450,1560,29395,29438
29469,6341,2122,1634,878,1313,707,1362,1423,856,856,1863,3243,29522,29425,29487,29460,29456,1300,1186,1784,1384,2166,3036,1256,1217,997,975,1454,1577,29496,29504
29478,6376,2126,1656,896,1300,725,1313,1419,856,848,1880,3181,29460,29421,29430,29438,29416,1322,1186,1770,1375,2162,3001,1283,1274,1041,1032,1463,1595,29381,29478
29452,6380,2148,1652,874,1296,733,1322,1406,839,856,1894,3221,29469,29452,29430,29434,29452,1313,1173,1766,1353,2148,2997,1274,1243,1037,993,1489,1621,29421,29474
29482,6363,2135,1656,861,1300,729,1331,1397,861,839,1863,3247,29496,29447,29456,29425,29447,1318,1142,1779,1362,2175,3023,1252,1261,1050,966,1489,1604,29452,29482
29482,6332,2157,1599,861,1291,685,1313,1432,878,821,1880,3216,29496,29386,29434,29469,29408,1371,1186,1797,1371,2188,3005,1270,1270,1059,1050,1485,1604,29403,29474
29504,6336,2131,1612,874,1309,716,1331,1384,870,848,1876,3225,29482,29456,29474,29456,29456,1353,1177,1762,1406,2184,3001,1270,1239,1015,1019,1454,1612,29562,29482
29460,6332,2126,1630,852,1313,725,1278,1384,865,839,1880,3208,29504,29430,29447,29438,29412,1318,1164,1766,1357,2170,3023,1265,1186,1010,971,1423,1564,29421,29447
29487,6363,2166,1634,865,1305,689,1344,1423,878,852,1937,3190,29513,29500,29460,29460,29421,1291,1177,1753,1357,2162,2988,1243,1221,1006,962,1494,1542,29403,29465
29496,6385,2131,1586,892,1287,755,1331,1397,892,826,1876,3212,29469,29421,29482,29460,29412,1296,1168,1766,1397,2170,3019,1243,1177,971,971,1476,1542,29456,29478
29465,6389,2157,1621,848,1287,720,1322,1419,826,883,1894,3229,29504,29443,29491,29456,29412,1340,1199,1779,1393,2179,3001,1212,1190,958,944,1428,1564,29531,29465
29496,6354,2122,1621,843,1318,711,1327,1410,914,887,1907,3212,29482,29368,29377,29416,29390,1331,1155,1779,1375,2170,3019,1243,1234,979,962,1419,1542,29456,29474
29421,6323,2135,1621,852,1283,733,1274,1419,878,848,1863,3208,29500,29364,29421,29456,29430,1305,1155,1797,1375,2170,3005,1208,1160,958,958,1428,1577,29513,29465
29482,6354,2148,1621,848,1291,703,1309,1432,830,834,1880,3212,29456,29386,29434,29456,29373,1313,1155,1766,1375,2157,3005,1256,1252,1050,958,1445,1568,29496,29456
29513,6363,2170,1604,861,1322,729,1296,1410,834,843,1902,3199,29500,29447,29465,29460,29434,1291,1182,1779,1366,2157,2988,1283,1243,1010,979,1476,1599,29412,29531
29548,6372,2135,1656,830,1309,703,1313,1415,848,870,1898,3181,29403,29460,29412,29408,29381,1335,1182,1784,1388,2197,3010,1234,1221,940,984,1441,1551,29491,29478
29456,6363,2148,1665,852,1318,725,1327,1428,843,843,1907,3234,29465,29390,29447,29447,29452,1331,1173,1770,1349,2118,2992,1243,1234,1019,979,1423,1542,29447,29460
29491,6341,2140,1625,830,1340,716,1322,1454,852,826,1907,3212,29469,29399,29443,29412,29425,1344,1217,1806,1388,2140,3027,1248,1212,1015,1023,1463,1595,29535,29509
29513,6389,2179,1604,861,1305,755,1305,1441,870,848,1863,3247,29465,29403,29425,29474,29399,1340,1164,1762,1375,2175,2997,1300,1270,1045,1023,1458,1612,29504,29478
29522,6385,2131,1665,843,1296,720,1344,1450,852,852,1898,3229,29474,29408,29443,29456,29408,1335,1133,1784,1371,2175,3010,1252,1182,975,1001,1458,1538,29487,29504
29364,6367,2135,1643,870,1318,711,1313,1445,892,856,1907,3247,29469,29522,29491,29522,29513,1344,1155,1775,1379,2170,3054,1234,1204,1001,1006,1428,1564,29320,29390
29518,6363,2170,1617,861,1309,703,1331,1410,843,812,1907,3260,29412,29430,29456,29465,29395,1340,1190,1744,1349,2188,2992,1274,1208,1019,1006,1485,1582,29491,29487
29478,6341,2135,1634,861,1313,694,1331,1423,887,834,1872,3221,29408,29399,29434,29425,29386,1318,1168,1762,1379,2184,3005,1300,1265,979,1001,1467,1625,29557,29487
29504,6372,2157,1639,834,1309,725,1300,1423,887,839,1880,3238,29504,29443,29487,29487,29425,1353,1138,1762,1388,2153,3014,1291,1243,1010,1041,1454,1590,29447,29491
29504,6398,2153,1634,870,1340,716,1309,1406,892,848,1902,3199,29447,29377,29438,29430,29395,1340,1190,1775,1362,2166,2988,1252,1217,1032,1045,1467,1586,29465,29487
29487,6350,2148,1608,856,1300,694,1322,1406,874,848,1894,3194,29465,29412,29447,29469,29386,1335,1160,1753,1335,2162,2983,1256,1248,1032,997,1450,1599,29513,29531
29491,6354,2192,1604,865,1313,738,1313,1441,878,878,1898,3203,29487,29447,29408,29460,29399,1340,1199,1779,1437,2166,3036,1239,1199,984,962,1401,1608,29478,29500
29518,6345,2153,1634,865,1296,685,1305,1437,848,852,1885,3229,29447,29381,29447,29474,29434,1331,1155,1775,1375,2144,3010,1248,1182,993,949,1458,1538,29531,29478
29434,6389,2162,1612,874,1318,733,1283,1432,861,848,1894,3225,29474,29548,29496,29474,29535,1349,1133,1757,1393,2201,3032,1226,1182,988,979,1441,1577,29364,29487
29460,6385,2148,1639,887,1331,707,1322,1463,861,861,1924,3265,29496,29342,29430,29430,29395,1322,1204,1770,1366,2184,3005,1221,1221,1023,1006,1445,1564,29452,29456
29504,6350,2153,1599,861,1313,733,1305,1415,887,848,1880,3203,29443,29434,29487,29447,29412,1318,1133,1757,1349,2162,3023,1265,1248,1032,1072,1480,1647,29513,29518
29487,6367,2118,1634,874,1353,698,1313,1428,856,861,1880,3229,29443,29408,29460,29460,29434,1318,1138,1770,1384,2170,3010,1239,1261,1001,1023,1458,1599,29443,29478
29491,6345,2166,1621,870,1322,711,1313,1415,852,883,1894,3216,29460,29430,29482,29487,29447,1318,1155,1744,1375,2166,3019,1283,1270,1050,975,1467,1608,29434,29522
29513,6367,2170,1652,861,1318,720,1327,1437,839,812,1920,3243,29465,29456,29408,29474,29430,1327,1146,1779,1384,2162,3027,1239,1243,979,997,1489,1568,29438,29474
29438,6389,2144,1665,848,1309,694,1296,1441,848,843,1902,3247,29452,29421,29482,29491,29474,1305,1164,1762,1393,2166,2988,1226,1186,1019,988,1454,1564,29509,29496
29474,6363,2162,1656,874,1300,716,1318,1441,856,856,1916,3243,29443,29408,29408,29377,29465,1349,1164,1757,1397,2197,3027,1256,1199,1015,975,1423,1564,29482,29500
29438,6345,2179,1630,870,1296,733,1322,1450,892,870,1885,3238,29315,29496,29465,29443,29438,1357,1177,1762,1384,2157,3027,1226,1177,1001,949,1419,1568,29381,29447
29487,6358,2153,1647,865,1305,725,1318,1410,883,896,1916,3225,29474,29438,29509,29456,29478,1335,1173,1784,1357,2118,3014,1243,1199,988,988,1419,1564,29491,29491
29474,6380,2122,1647,861,1313,764,1322,1428,834,865,1902,3216,29421,29456,29447,29408,29465,1322,1168,1757,1371,2175,3010,1204,1217,1010,975,1423,1542,29509,29478
29496,6354,2166,1652,856,1349,751,1327,1437,852,843,1898,3208,29452,29478,29421,29421,29478,1322,1195,1757,1388,2153,3001,1256,1199,1001,949,1419,1560,29500,29491
29421,6354,2166,1625,830,1287,738,1313,1428,878,870,1911,3190,29368,29430,29395,29399,29434,1300,1164,1784,1340,2175,3014,1212,1190,979,949,1432,1573,29430,29434
29434,6358,2144,1678,870,1331,720,1322,1401,878,861,1937,3229,29443,29469,29434,29337,29456,1331,1186,1797,1379,2144,3036,1261,1212,966,949,1445,1573,29447,29412
29416,6354,2162,1687,883,1309,681,1313,1384,834,848,1858,3190,29421,29381,29430,29368,29421,1353,1155,1762,1366,2170,2966,1230,1190,1006,1010,1437,1568,29491,29434
29456,6354,2157,1639,874,1331,703,1291,1428,865,865,1902,3225,29443,29474,29460,29438,29469,1331,1208,1784,1393,2153,3036,1313,1248,1032,1037,1546,1643,29434,29421
29421,6341,2170,1647,870,1322,729,1327,1423,839,843,1937,3238,29403,29351,29381,29373,29403,1393,1182,1753,1353,2179,3019,1226,1234,993,979,1428,1551,29399,29434
29482,6319,2153,1656,852,1296,742,1335,1410,856,839,1907,3251,29386,29478,29395,29346,29452,1340,1138,1762,1357,2166,2983,1208,1226,979,997,1454,1582,29474,29456
29434,6328,2157,1634,874,1335,681,1287,1419,856,843,1876,3203,29403,29403,29421,29346,29408,1318,1160,1744,1371,2206,3023,1265,1226,975,1037,1432,1564,29351,29412
29399,6354,2109,1643,887,1274,733,1313,1437,861,821,1946,3238,29412,29430,29289,29456,29430,1335,1177,1762,1393,2175,2997,1212,1208,966,979,1410,1586,29438,29504
29465,6323,2118,1661,856,1353,738,1313,1419,865,826,1933,3251,29478,29355,29377,29329,29395,1309,1164,1749,1375,2184,3010,1234,1182,975,931,1432,1555,29377,29487
